 # TIME  LP  TMAB  TMDS  TMPC  TMZ
 2605.1  1.00000000  0.96743219  0.00585814  0.96744992 -0.25324593
 2605.2  1.00000000  0.96743219  0.00585817  0.96744992 -0.25324593
 2605.3  1.00000000  0.96744074  0.00440621  0.96745077 -0.25324266
 2605.4  1.00000000  0.96745125  0.00248864  0.96745445 -0.25322816
 2605.5  1.00000000  0.96746053  0.00068360  0.96746078 -0.25320278
 2605.6  1.00000000  0.96746909 -0.00095066  0.96746956 -0.25316750
 2605.7  1.00000000  0.96747762 -0.00236224  0.96748050 -0.25312361
 2605.8  1.00000000  0.96748690 -0.00350718  0.96749325 -0.25307270
 2605.9  1.00000000  0.96749752 -0.00435098  0.96750730 -0.25301661
 2606.0  1.00000000  0.96750984 -0.00487021  0.96752210 -0.25295733
 2606.1  1.00000000  0.96752402 -0.00505271  0.96753722 -0.25289683
 2606.2  1.00000000  0.96753980 -0.00489728  0.96755219 -0.25283710
 2606.3  1.00000000  0.96755644 -0.00441389  0.96756651 -0.25278014
 2606.4  1.00000000  0.96757289 -0.00362327  0.96757968 -0.25272781
 2606.5  1.00000000  0.96758787 -0.00255633  0.96759125 -0.25268182
 2606.6  1.00000000  0.96760006 -0.00125296  0.96760088 -0.25264360
 2606.7  1.00000000  0.96760829  0.00023989  0.96760832 -0.25261427
 2606.8  1.00000000  0.96761153  0.00186977  0.96761334 -0.25259472
 2606.9  1.00000000  0.96760917  0.00358035  0.96761579 -0.25258548
 2607.0  1.00000000  0.96760100  0.00531324  0.96761559 -0.25258675
 2607.1  1.00000000  0.96758736  0.00700983  0.96761276 -0.25259836
 2607.2  1.00000000  0.96756912  0.00861349  0.96760746 -0.25261977
 2607.3  1.00000000  0.96754750  0.01007158  0.96759992 -0.25265011
 2607.4  1.00000000  0.96752398  0.01133714  0.96759040 -0.25268826
 2607.5  1.00000000  0.96750016  0.01237029  0.96757924 -0.25273282
 2607.6  1.00000000  0.96747759  0.01313939  0.96756681 -0.25278223
 2607.7  1.00000000  0.96745766  0.01362201  0.96755356 -0.25283472
 2607.8  1.00000000  0.96744149  0.01380589  0.96753999 -0.25288846
 2607.9  1.00000000  0.96742971  0.01368925  0.96752656 -0.25294160
 2608.0  1.00000000  0.96742255  0.01328047  0.96751370 -0.25299236
 2608.1  1.00000000  0.96741979  0.01259760  0.96750180 -0.25303910
 2608.2  1.00000000  0.96742094  0.01166755  0.96749130 -0.25308026
 2608.3  1.00000000  0.96742530  0.01052539  0.96748255 -0.25311450
 2608.4  1.00000000  0.96743196  0.00921300  0.96747583 -0.25314080
 2608.5  1.00000000  0.96744003  0.00777724  0.96747129 -0.25315841
 2608.6  1.00000000  0.96744875  0.00626820  0.96746906 -0.25316689
 2608.7  1.00000000  0.96745761  0.00473770  0.96746921 -0.25316606
 2608.8  1.00000000  0.96746629  0.00323766  0.96747171 -0.25315609
 2608.9  1.00000000  0.96747471  0.00181816  0.96747642 -0.25313748
 2609.0  1.00000000  0.96748298  0.00052562  0.96748312 -0.25311102
 2609.1  1.00000000  0.96749139 -0.00059865  0.96749157 -0.25307770
 2609.2  1.00000000  0.96750029 -0.00151944  0.96750148 -0.25303872
 2609.3  1.00000000  0.96750997 -0.00220885  0.96751249 -0.25299549
 2609.4  1.00000000  0.96752056 -0.00264718  0.96752418 -0.25294952
 2609.5  1.00000000  0.96753202 -0.00282359  0.96753614 -0.25290242
 2609.6  1.00000000  0.96754411 -0.00273616  0.96754798 -0.25285574
 2609.7  1.00000000  0.96755637 -0.00239171  0.96755932 -0.25281105
 2609.8  1.00000000  0.96756810 -0.00180550  0.96756979 -0.25276980
 2609.9  1.00000000  0.96757850 -0.00100079  0.96757902 -0.25273335
