 # TIME  LP  TMAB  TMDS  TMPC  TMZ
 4005.1  1.16666667  0.96733699  0.00687788  0.96736144 -0.25359728
 4005.2  1.16666667  0.96733699  0.00687788  0.96736144 -0.25359728
 4005.3  1.16666667  0.96733699  0.00687788  0.96736144 -0.25359728
 4005.4  1.16666667  0.96733699  0.00687788  0.96736144 -0.25359728
 4005.5  1.16666667  0.96732792  0.00799252  0.96736094 -0.25359920
 4005.6  1.16666667  0.96730684  0.00992300  0.96735774 -0.25361174
 4005.7  1.16666667  0.96728048  0.01175169  0.96735187 -0.25363525
 4005.8  1.16666667  0.96725040  0.01341960  0.96734349 -0.25366881
 4005.9  1.16666667  0.96721852  0.01487389  0.96733288 -0.25371114
 4006.0  1.16666667  0.96718693  0.01606960  0.96732042 -0.25376067
 4006.1  1.16666667  0.96715775  0.01697148  0.96730665 -0.25381550
 4006.2  1.16666667  0.96713271  0.01755535  0.96729203 -0.25387370
 4006.3  1.16666667  0.96711304  0.01780777  0.96727698 -0.25393333
 4006.4  1.16666667  0.96709962  0.01772652  0.96726207 -0.25399228
 4006.5  1.16666667  0.96709272  0.01732116  0.96724782 -0.25404855
 4006.6  1.16666667  0.96709201  0.01661192  0.96723467 -0.25410034
 4006.7  1.16666667  0.96709672  0.01562867  0.96722299 -0.25414600
 4006.8  1.16666667  0.96710587  0.01440983  0.96721321 -0.25418408
 4006.9  1.16666667  0.96711825  0.01300137  0.96720563 -0.25421345
 4007.0  1.16666667  0.96713257  0.01145439  0.96720040 -0.25423336
 4007.1  1.16666667  0.96714780  0.00982352  0.96719769 -0.25424330
 4007.2  1.16666667  0.96716309  0.00816522  0.96719756 -0.25424314
 4007.3  1.16666667  0.96717786  0.00653573  0.96719994 -0.25423312
 4007.4  1.16666667  0.96719183  0.00498896  0.96720470 -0.25421378
 4007.5  1.16666667  0.96720506  0.00357498  0.96721167 -0.25418594
 4007.6  1.16666667  0.96721773  0.00233853  0.96722056 -0.25415073
 4007.7  1.16666667  0.96723013  0.00131740  0.96723102 -0.25410948
 4007.8  1.16666667  0.96724254  0.00054129  0.96724269 -0.25406369
 4007.9  1.16666667  0.96725515  0.00003111  0.96725515 -0.25401496
 4008.0  1.16666667  0.96726796 -0.00020136  0.96726798 -0.25396497
 4008.1  1.16666667  0.96728070 -0.00015374  0.96728071 -0.25391543
 4008.2  1.16666667  0.96729292  0.00016683  0.96729293 -0.25386798
 4008.3  1.16666667  0.96730396  0.00074427  0.96730424 -0.25382415
 4008.4  1.16666667  0.96731302  0.00155422  0.96731427 -0.25378536
 4008.5  1.16666667  0.96731931  0.00256500  0.96732271 -0.25375279
 4008.6  1.16666667  0.96732207  0.00373877  0.96732930 -0.25372742
 4008.7  1.16666667  0.96732076  0.00503297  0.96733385 -0.25370996
 4008.8  1.16666667  0.96731508  0.00640180  0.96733626 -0.25370086
 4008.9  1.16666667  0.96730504  0.00779779  0.96733647 -0.25370026
 4009.0  1.16666667  0.96729103  0.00917346  0.96733453 -0.25370802
 4009.1  1.16666667  0.96727373  0.01048294  0.96733054 -0.25372373
 4009.2  1.16666667  0.96725410  0.01168340  0.96732466 -0.25374670
 4009.3  1.16666667  0.96723328  0.01273655  0.96731713 -0.25377602
 4009.4  1.16666667  0.96721249  0.01360979  0.96730824 -0.25381057
 4009.5  1.16666667  0.96719294  0.01427727  0.96729831 -0.25384909
 4009.6  1.16666667  0.96717568  0.01472059  0.96728770 -0.25389020
 4009.7  1.16666667  0.96716156  0.01492927  0.96727678 -0.25393245
 4009.8  1.16666667  0.96715115  0.01490105  0.96726594 -0.25397438
 4009.9  1.16666667  0.96714471  0.01464169  0.96725554 -0.25401459
 4010.0  1.16666667  0.96714221  0.01416466  0.96724593 -0.25405175
 4010.1  1.16666667  0.96714335  0.01349052  0.96723743 -0.25408466
 4010.2  1.16666667  0.96714764  0.01264605  0.96723031 -0.25411231
 4010.3  1.16666667  0.96715447  0.01166323  0.96722479 -0.25413387
 4010.4  1.16666667  0.96716317  0.01057799  0.96722101 -0.25414875
 4010.5  1.16666667  0.96717312  0.00942899  0.96721908 -0.25415659
 4010.6  1.16666667  0.96718377  0.00825617  0.96721900 -0.25415727
 4010.7  1.16666667  0.96719469  0.00709941  0.96722075 -0.25415093
 4010.8  1.16666667  0.96720562  0.00599721  0.96722421 -0.25413793
 4010.9  1.16666667  0.96721638  0.00498538  0.96722923 -0.25411886
 4011.0  1.16666667  0.96722693  0.00409594  0.96723560 -0.25409448
 4011.1  1.16666667  0.96723725  0.00335613  0.96724307 -0.25406573
 4011.2  1.16666667  0.96724735  0.00278759  0.96725137 -0.25403365
 4011.3  1.16666667  0.96725719  0.00240579  0.96726019 -0.25399939
 4011.4  1.16666667  0.96726668  0.00221963  0.96726922 -0.25396414
 4011.5  1.16666667  0.96727560  0.00223128  0.96727817 -0.25392910
 4011.6  1.16666667  0.96728367  0.00243628  0.96728674 -0.25389543
 4011.7  1.16666667  0.96729053  0.00282380  0.96729465 -0.25386422
 4011.8  1.16666667  0.96729576  0.00337715  0.96730165 -0.25383648
 4011.9  1.16666667  0.96729896  0.00407442  0.96730754 -0.25381304
 4012.0  1.16666667  0.96729977  0.00488937  0.96731213 -0.25379462
 4012.1  1.16666667  0.96729797  0.00579231  0.96731531 -0.25378172
 4012.2  1.16666667  0.96729344  0.00675125  0.96731700 -0.25377467
 4012.3  1.16666667  0.96728627  0.00773292  0.96731718 -0.25377359
 4012.4  1.16666667  0.96727671  0.00870398  0.96731587 -0.25377839
 4012.5  1.16666667  0.96726519  0.00963210  0.96731315 -0.25378880
 4012.6  1.16666667  0.96725229  0.01048702  0.96730914 -0.25380435
 4012.7  1.16666667  0.96723867  0.01124157  0.96730400 -0.25382443
 4012.8  1.16666667  0.96722506  0.01187245  0.96729792 -0.25384827
 4012.9  1.16666667  0.96721215  0.01236101  0.96729114 -0.25387499
 4013.0  1.16666667  0.96720058  0.01269373  0.96728388 -0.25390364
 4013.1  1.16666667  0.96719087  0.01286261  0.96727640 -0.25393322
 4013.2  1.16666667  0.96718339  0.01286531  0.96726895 -0.25396271
 4013.3  1.16666667  0.96717834  0.01270513  0.96726179 -0.25399112
 4013.4  1.16666667  0.96717577  0.01239075  0.96725514 -0.25401753
 4013.5  1.16666667  0.96717556  0.01193586  0.96724921 -0.25404109
 4013.6  1.16666667  0.96717749  0.01135857  0.96724419 -0.25406106
 4013.7  1.16666667  0.96718124  0.01068074  0.96724022 -0.25407685
 4013.8  1.16666667  0.96718646  0.00992713  0.96723740 -0.25408802
