 # TIME  LP  TMAB  TMDS  TMPC  TMZ
 9295.6  0.92777778  0.96755357  0.00467036  0.96756484 -0.25278825
 9295.7  0.92777778  0.96755357  0.00467038  0.96756484 -0.25278824
 9295.8  0.92777778  0.96755775  0.00378688  0.96756516 -0.25278700
 9295.9  0.92777778  0.96756626  0.00185238  0.96756803 -0.25277578
 9296.0  0.92777778  0.96757360  0.00001255  0.96757360 -0.25275345
 9296.1  0.92777778  0.96758023 -0.00167261  0.96758167 -0.25272088
 9296.2  0.92777778  0.96758685 -0.00314911  0.96759198 -0.25267926
 9296.3  0.92777778  0.96759431 -0.00437059  0.96760419 -0.25263008
 9296.4  0.92777778  0.96760342 -0.00529931  0.96761793 -0.25257501
 9296.5  0.92777778  0.96761461 -0.00590767  0.96763264 -0.25251605
 9296.6  0.92777778  0.96762802 -0.00617973  0.96764775 -0.25245526
 9296.7  0.92777778  0.96764351 -0.00611118  0.96766281 -0.25239463
 9296.8  0.92777778  0.96766047 -0.00570915  0.96767731 -0.25233617
 9296.9  0.92777778  0.96767795 -0.00499179  0.96769083 -0.25228174
 9297.0  0.92777778  0.96769475 -0.00398717  0.96770297 -0.25223309
 9297.1  0.92777778  0.96770940 -0.00273255  0.96771326 -0.25219179
 9297.2  0.92777778  0.96772057 -0.00127330  0.96772141 -0.25215912
 9297.3  0.92777778  0.96772710  0.00033912  0.96772716 -0.25213606
 9297.4  0.92777778  0.96772819  0.00204881  0.96773036 -0.25212325
 9297.5  0.92777778  0.96772352  0.00379770  0.96773097 -0.25212095
 9297.6  0.92777778  0.96771323  0.00552784  0.96772902 -0.25212912
 9297.7  0.92777778  0.96769789  0.00718305  0.96772455 -0.25214739
 9297.8  0.92777778  0.96767852  0.00871039  0.96771773 -0.25217507
 9297.9  0.92777778  0.96765644  0.01006127  0.96770874 -0.25221118
 9298.0  0.92777778  0.96763317  0.01119254  0.96769790 -0.25225444
 9298.1  0.92777778  0.96761040  0.01206823  0.96768565 -0.25230329
 9298.2  0.92777778  0.96758964  0.01266138  0.96767248 -0.25235597
 9298.3  0.92777778  0.96757216  0.01295525  0.96765888 -0.25241062
 9298.4  0.92777778  0.96755874  0.01294393  0.96764532 -0.25246541
 9298.5  0.92777778  0.96754970  0.01263166  0.96763215 -0.25251855
 9298.6  0.92777778  0.96754495  0.01203211  0.96761977 -0.25256832
 9298.7  0.92777778  0.96754415  0.01116812  0.96760861 -0.25261307
 9298.8  0.92777778  0.96754671  0.01007150  0.96759913 -0.25265128
 9298.9  0.92777778  0.96755182  0.00878227  0.96759168 -0.25268170
 9299.0  0.92777778  0.96755851  0.00734676  0.96758640 -0.25270349
 9299.1  0.92777778  0.96756585  0.00581507  0.96758333 -0.25271613
 9299.2  0.92777778  0.96757322  0.00423920  0.96758251 -0.25271932
 9299.3  0.92777778  0.96758035  0.00267198  0.96758404 -0.25271301
 9299.4  0.92777778  0.96758721  0.00116582  0.96758791 -0.25269749
 9299.5  0.92777778  0.96759390 -0.00022916  0.96759393 -0.25267343
 9299.6  0.92777778  0.96760064 -0.00146757  0.96760175 -0.25264183
 9299.7  0.92777778  0.96760782 -0.00251039  0.96761108 -0.25260387
 9299.8  0.92777778  0.96761591 -0.00332585  0.96762163 -0.25256084
 9299.9  0.92777778  0.96762530 -0.00388984  0.96763312 -0.25251419
 9300.0  0.92777778  0.96763610 -0.00418650  0.96764516 -0.25246549
 9300.1  0.92777778  0.96764815 -0.00420905  0.96765730 -0.25241644
 9300.2  0.92777778  0.96766100 -0.00396020  0.96766910 -0.25236870
 9300.3  0.92777778  0.96767401 -0.00345205  0.96768016 -0.25232385
 9300.4  0.92777778  0.96768639 -0.00270532  0.96769017 -0.25228329
 9300.5  0.92777778  0.96769728 -0.00174831  0.96769885 -0.25224829
 9300.6  0.92777778  0.96770576 -0.00061568  0.96770595 -0.25221993
 9300.7  0.92777778  0.96771101  0.00065275  0.96771123 -0.25219907
 9300.8  0.92777778  0.96771242  0.00201327  0.96771451 -0.25218634
 9300.9  0.92777778  0.96770964  0.00341964  0.96771568 -0.25218208
 9301.0  0.92777778  0.96770270  0.00482465  0.96771473 -0.25218634
 9301.1  0.92777778  0.96769197  0.00618174  0.96771171 -0.25219887
 9301.2  0.92777778  0.96767812  0.00744666  0.96770677 -0.25221916
 9301.3  0.92777778  0.96766207  0.00857889  0.96770010 -0.25224643
 9301.4  0.92777778  0.96764487  0.00954280  0.96769192 -0.25227973
 9301.5  0.92777778  0.96762758  0.01030845  0.96768249 -0.25231789
 9301.6  0.92777778  0.96761127  0.01085239  0.96767213 -0.25235959
 9301.7  0.92777778  0.96759686  0.01115849  0.96766120 -0.25240339
 9301.8  0.92777778  0.96758509  0.01121878  0.96765012 -0.25244776
 9301.9  0.92777778  0.96757638  0.01103391  0.96763929 -0.25249119
 9302.0  0.92777778  0.96757086  0.01061300  0.96762907 -0.25253222
 9302.1  0.92777778  0.96756835  0.00997299  0.96761975 -0.25256955
 9302.2  0.92777778  0.96756847  0.00913773  0.96761161 -0.25260198
 9302.3  0.92777778  0.96757073  0.00813729  0.96760495 -0.25262847
