 # TIME  LP  TMAB  TMDS  TMPC  TMZ
 2807.5  1.00000000  0.96744399  0.00449251  0.96745442 -0.25322998
 2807.6  1.00000000  0.96745452  0.00256715  0.96745793 -0.25321643
 2807.7  1.00000000  0.96746388  0.00075068  0.96746417 -0.25319142
 2807.8  1.00000000  0.96747261 -0.00089532  0.96747302 -0.25315591
 2807.9  1.00000000  0.96748139 -0.00231583  0.96748416 -0.25311129
 2808.0  1.00000000  0.96749107 -0.00346435  0.96749727 -0.25305919
 2808.1  1.00000000  0.96750224 -0.00430401  0.96751181 -0.25300158
 2808.2  1.00000000  0.96751513 -0.00481008  0.96752709 -0.25294071
 2808.3  1.00000000  0.96752990 -0.00497039  0.96754267 -0.25287865
 2808.4  1.00000000  0.96754623 -0.00478443  0.96755806 -0.25281756
 2808.5  1.00000000  0.96756333 -0.00426367  0.96757272 -0.25275955
 2808.6  1.00000000  0.96758006 -0.00343094  0.96758614 -0.25270663
 2808.7  1.00000000  0.96759497 -0.00232005  0.96759775 -0.25266065
 2808.8  1.00000000  0.96760673 -0.00097448  0.96760722 -0.25262310
 2808.9  1.00000000  0.96761414  0.00055492  0.96761430 -0.25259515
 2809.0  1.00000000  0.96761624  0.00221170  0.96761877 -0.25257764
 2809.1  1.00000000  0.96761250  0.00393590  0.96762050 -0.25257105
 2809.2  1.00000000  0.96760283  0.00566589  0.96761942 -0.25257552
 2809.3  1.00000000  0.96758771  0.00734030  0.96761556 -0.25259076
 2809.4  1.00000000  0.96756819  0.00890044  0.96760912 -0.25261606
 2809.5  1.00000000  0.96754566  0.01029261  0.96760040 -0.25265036
 2809.6  1.00000000  0.96752176  0.01147005  0.96758975 -0.25269229
 2809.7  1.00000000  0.96749815  0.01239440  0.96757754 -0.25274030
 2809.8  1.00000000  0.96747634  0.01303665  0.96756417 -0.25279261
 2809.9  1.00000000  0.96745766  0.01337789  0.96755015 -0.25284729
 2810.0  1.00000000  0.96744311  0.01341041  0.96753605 -0.25290231
 2810.1  1.00000000  0.96743319  0.01313790  0.96752239 -0.25295568
 2810.2  1.00000000  0.96742792  0.01257500  0.96750965 -0.25300557
 2810.3  1.00000000  0.96742690  0.01174620  0.96749821 -0.25305028
 2810.4  1.00000000  0.96742949  0.01068480  0.96748849 -0.25308829
 2810.5  1.00000000  0.96743491  0.00943204  0.96748089 -0.25311833
 2810.6  1.00000000  0.96744227  0.00803557  0.96747564 -0.25313944
 2810.7  1.00000000  0.96745068  0.00654728  0.96747284 -0.25315108
 2810.8  1.00000000  0.96745950  0.00502115  0.96747253 -0.25315301
 2810.9  1.00000000  0.96746833  0.00351153  0.96747471 -0.25314530
 2811.0  1.00000000  0.96747707  0.00207154  0.96747928 -0.25312837
 2811.1  1.00000000  0.96748572  0.00075103  0.96748602 -0.25310297
 2811.2  1.00000000  0.96749450 -0.00040540  0.96749459 -0.25307020
 2811.3  1.00000000  0.96750371 -0.00135983  0.96750466 -0.25303130
 2811.4  1.00000000  0.96751365 -0.00208201  0.96751589 -0.25298774
 2811.5  1.00000000  0.96752449 -0.00255017  0.96752785 -0.25294111
 2811.6  1.00000000  0.96753619 -0.00275183  0.96754010 -0.25289311
 2811.7  1.00000000  0.96754845 -0.00268421  0.96755218 -0.25284547
 2811.8  1.00000000  0.96756082 -0.00235413  0.96756368 -0.25279985
 2811.9  1.00000000  0.96757260 -0.00177742  0.96757423 -0.25275778
 2812.0  1.00000000  0.96758300 -0.00097820  0.96758350 -0.25272070
 2812.1  1.00000000  0.96759115  0.00001196  0.96759115 -0.25268983
 2812.2  1.00000000  0.96759625  0.00115519  0.96759694 -0.25266616
 2812.3  1.00000000  0.96759769  0.00240875  0.96760069 -0.25265043
 2812.4  1.00000000  0.96759514  0.00372672  0.96760232 -0.25264304
 2812.5  1.00000000  0.96758857  0.00506171  0.96760181 -0.25264413
 2812.6  1.00000000  0.96757826  0.00636654  0.96759920 -0.25265353
 2812.7  1.00000000  0.96756479  0.00759576  0.96759461 -0.25267079
 2812.8  1.00000000  0.96754903  0.00870723  0.96758821 -0.25269520
 2812.9  1.00000000  0.96753202  0.00966358  0.96758028 -0.25272578
 2813.0  1.00000000  0.96751488  0.01043357  0.96757114 -0.25276134
 2813.1  1.00000000  0.96749868  0.01099308  0.96756113 -0.25280055
 2813.2  1.00000000  0.96748432  0.01132580  0.96755061 -0.25284198
 2813.3  1.00000000  0.96747252  0.01142358  0.96753996 -0.25288413
 2813.4  1.00000000  0.96746374  0.01128663  0.96752957 -0.25292550
 2813.5  1.00000000  0.96745816  0.01092351  0.96751982 -0.25296463
 2813.6  1.00000000  0.96745567  0.01035067  0.96751104 -0.25300018
 2813.7  1.00000000  0.96745595  0.00959168  0.96750349 -0.25303096
 2813.8  1.00000000  0.96745853  0.00867617  0.96749743 -0.25305597
 2813.9  1.00000000  0.96746288  0.00763879  0.96749303 -0.25307442
 2814.0  1.00000000  0.96746848  0.00651796  0.96749044 -0.25308576
 2814.1  1.00000000  0.96747488  0.00535445  0.96748969 -0.25308971
 2814.2  1.00000000  0.96748170  0.00418980  0.96749078 -0.25308628
 2814.3  1.00000000  0.96748876  0.00306484  0.96749362 -0.25307571
 2814.4  1.00000000  0.96749599  0.00201836  0.96749809 -0.25305847
 2814.5  1.00000000  0.96750342  0.00108582  0.96750403 -0.25303527
 2814.6  1.00000000  0.96751114  0.00029814  0.96751119 -0.25300704
 2814.7  1.00000000  0.96751923 -0.00031939  0.96751929 -0.25297484
 2814.8  1.00000000  0.96752775 -0.00074785  0.96752804 -0.25293985
 2814.9  1.00000000  0.96753666 -0.00097517  0.96753715 -0.25290333
 2815.0  1.00000000  0.96754578 -0.00099649  0.96754629 -0.25286659
 2815.1  1.00000000  0.96755479 -0.00081426  0.96755513 -0.25283091
 2815.2  1.00000000  0.96756329 -0.00043807  0.96756339 -0.25279754
 2815.3  1.00000000  0.96757077  0.00011624  0.96757078 -0.25276756
