# P_DO 04/05/04 16:14:12 Path=D:\Data\040504
# Sensitivity=3 mV Excitation=0.05000 V Phase=92.00
#
# 040504/11
2.57324E+0	-8.00405E-5	-2.11445E-4
2.53906E+0	-7.99290E-5	-2.11146E-4
2.50488E+0	-7.97209E-5	-2.10952E-4
2.47070E+0	-7.95089E-5	-2.10658E-4
2.43652E+0	-7.92973E-5	-2.10363E-4
2.40234E+0	-7.89777E-5	-2.09870E-4
2.36816E+0	-7.82520E-5	-2.09291E-4
2.33398E+0	-7.70338E-5	-2.09031E-4
2.29980E+0	-7.55417E-5	-2.09586E-4
2.26563E+0	-7.47783E-5	-2.10823E-4
2.23145E+0	-7.46194E-5	-2.12037E-4
2.19727E+0	-7.48450E-5	-2.12735E-4
2.16309E+0	-7.50642E-5	-2.13231E-4
2.12891E+0	-7.55742E-5	-2.13415E-4
2.09473E+0	-7.61783E-5	-2.13393E-4
2.06055E+0	-7.67718E-5	-2.13070E-4
2.02637E+0	-7.71603E-5	-2.12654E-4
1.99219E+0	-7.73474E-5	-2.12245E-4
1.95801E+0	-7.72292E-5	-2.11745E-4
1.92383E+0	-7.70137E-5	-2.11349E-4
1.88965E+0	-7.66910E-5	-2.10756E-4
1.85547E+0	-7.63714E-5	-2.10263E-4
1.82129E+0	-7.61524E-5	-2.09767E-4
1.78711E+0	-7.56387E-5	-2.09483E-4
1.75293E+0	-7.51180E-5	-2.08997E-4
1.71875E+0	-7.46834E-5	-2.08105E-4
1.68457E+0	-7.37356E-5	-2.06929E-4
1.65039E+0	-7.22842E-5	-2.05771E-4
1.61621E+0	-7.02504E-5	-2.05236E-4
1.58203E+0	-6.77481E-5	-2.05727E-4
1.54785E+0	-6.51911E-5	-2.07529E-4
1.51367E+0	-6.22631E-5	-2.10252E-4
1.47949E+0	-6.04256E-5	-2.15355E-4
1.44531E+0	-6.08099E-5	-2.20581E-4
1.41113E+0	-6.27587E-5	-2.24443E-4
1.37695E+0	-6.50397E-5	-2.26279E-4
1.34277E+0	-6.71741E-5	-2.26809E-4
1.30859E+0	-6.86838E-5	-2.26756E-4
1.27441E+0	-6.96869E-5	-2.26620E-4
1.24023E+0	-7.05790E-5	-2.26186E-4
1.20605E+0	-7.13805E-5	-2.26058E-4
1.17188E+0	-7.18765E-5	-2.25838E-4
1.13770E+0	-7.20711E-5	-2.25630E-4
1.10352E+0	-7.22791E-5	-2.25824E-4
