 # TIME  LP  TMAB  TMDS  TMPC  TMZ
 5030.7  0.88888889  0.96771103  0.00060535  0.96771122 -0.25226634
 5030.8  0.88888889  0.96771694 -0.00127712  0.96771779 -0.25224053
 5030.9  0.88888889  0.96772490 -0.00295351  0.96772941 -0.25219367
 5031.0  0.88888889  0.96773566 -0.00431483  0.96774528 -0.25212913
 5031.1  0.88888889  0.96774987 -0.00527505  0.96776425 -0.25205142
 5031.2  0.88888889  0.96776776 -0.00577708  0.96778500 -0.25196585
 5031.3  0.88888889  0.96778884 -0.00579618  0.96780620 -0.25187807
 5031.4  0.88888889  0.96781152 -0.00534297  0.96782627 -0.25179395
 5031.5  0.88888889  0.96783335 -0.00446675  0.96784366 -0.25171900
 5031.6  0.88888889  0.96785181 -0.00325747  0.96785729 -0.25165761
 5031.7  0.88888889  0.96786502 -0.00184535  0.96786678 -0.25161247
 5031.8  0.88888889  0.96787290 -0.00038202  0.96787298 -0.25158372
 5031.9  0.88888889  0.96787634  0.00102543  0.96787689 -0.25156999
 5032.0  0.88888889  0.96787358  0.00237377  0.96787649 -0.25157219
 5032.1  0.88888889  0.96786112  0.00367718  0.96786811 -0.25159333
 5032.2  0.88888889  0.96784034  0.00483815  0.96785244 -0.25163258
 5032.3  0.88888889  0.96781841  0.00567780  0.96783507 -0.25168317
 5032.4  0.88888889  0.96780227  0.00605804  0.96782123 -0.25173656
 5032.5  0.88888889  0.96779314  0.00601992  0.96781187 -0.25178784
 5032.6  0.88888889  0.96778584  0.00574943  0.96780291 -0.25183812
 5032.7  0.88888889  0.96777736  0.00532941  0.96779204 -0.25188770
 5032.8  0.88888889  0.96777206  0.00471300  0.96778353 -0.25193059
 5032.9  0.88888889  0.96777313  0.00388418  0.96778093 -0.25196104
 5033.0  0.88888889  0.96777845  0.00294669  0.96778293 -0.25197831
 5033.1  0.88888889  0.96778466  0.00208272  0.96778690 -0.25198449
 5033.2  0.88888889  0.96778908  0.00141669  0.96779012 -0.25198301
 5033.3  0.88888889  0.96779223  0.00096590  0.96779271 -0.25197578
 5033.4  0.88888889  0.96779596  0.00068646  0.96779620 -0.25196383
 5033.5  0.88888889  0.96779938  0.00047723  0.96779950 -0.25195006
 5033.6  0.88888889  0.96779885  0.00018495  0.96779887 -0.25193831
 5033.7  0.88888889  0.96779214 -0.00021492  0.96779216 -0.25192923
 5033.8  0.88888889  0.96778665 -0.00049022  0.96778677 -0.25191612
 5033.9  0.88888889  0.96779005 -0.00048514  0.96779017 -0.25189502
 5034.0  0.88888889  0.96779996 -0.00029527  0.96780001 -0.25187048
 5034.1  0.88888889  0.96781399 -0.00004253  0.96781399 -0.25184538
 5034.2  0.88888889  0.96782879  0.00033356  0.96782885 -0.25182233
 5034.3  0.88888889  0.96783351  0.00090411  0.96783393 -0.25181078
 5034.4  0.88888889  0.96782406  0.00153463  0.96782527 -0.25181505
 5034.5  0.88888889  0.96780811  0.00208734  0.96781036 -0.25182940
 5034.6  0.88888889  0.96779220  0.00254338  0.96779554 -0.25184863
