 # AA:        374122.00557971641     
 # FLEGG:     234189.12014372982     
 # AF0:     -6.22068574088730716E-002
 # CPAR:      600.01081710162225     
 # Diff:     8.55074003082074152E-002
 # TF:       3.79473319220205556E-007
 # H:         284.00000000000000     
 # GRAD:     0.10000000000000001     
 # HR:       3.00000000000000006E-003
 # LP:       0.19000000000066325     
 # TIME  LP  TMAB  TMDS  TMPC  TMZ
40570.2  1.00000000  0.96816925 -0.00099672  0.96816977 -0.25051000
40570.3  1.00000000  0.96816931 -0.00252309  0.96817260 -0.25049487
40570.4  1.00000000  0.96817032 -0.00338838  0.96817625 -0.25047339
40570.5  1.00000000  0.96817401 -0.00343963  0.96818012 -0.25044974
40570.6  1.00000000  0.96817989 -0.00268142  0.96818360 -0.25042840
40570.7  1.00000000  0.96818548 -0.00126356  0.96818631 -0.25041326
40570.8  1.00000000  0.96818705  0.00053090  0.96818719 -0.25040763
40570.9  1.00000000  0.96818333  0.00233559  0.96818615 -0.25041244
40571.0  1.00000000  0.96817639  0.00379913  0.96818384 -0.25042624
40571.1  1.00000000  0.96816946  0.00464806  0.96818061 -0.25044631
40571.2  1.00000000  0.96816560  0.00473454  0.96817718 -0.25046863
40571.3  1.00000000  0.96816501  0.00405173  0.96817349 -0.25048942
40571.4  1.00000000  0.96816655  0.00271638  0.96817037 -0.25050455
40571.5  1.00000000  0.96816895  0.00100187  0.96816947 -0.25051025
40571.6  1.00000000  0.96817035 -0.00073075  0.96817062 -0.25050578
40571.7  1.00000000  0.96817078 -0.00213840  0.96817314 -0.25049256
40571.8  1.00000000  0.96817155 -0.00296607  0.96817609 -0.25047366
40571.9  1.00000000  0.96817463 -0.00307223  0.96817951 -0.25045230
40572.0  1.00000000  0.96818006 -0.00243105  0.96818311 -0.25043234
40572.1  1.00000000  0.96818487 -0.00117057  0.96818558 -0.25041819
40572.2  1.00000000  0.96818621  0.00044448  0.96818632 -0.25041263
40572.3  1.00000000  0.96818306  0.00208602  0.96818531 -0.25041653
40572.4  1.00000000  0.96817704  0.00342932  0.96818312 -0.25042867
40572.5  1.00000000  0.96817147  0.00423417  0.96818073 -0.25044613
40572.6  1.00000000  0.96816793  0.00437113  0.96817780 -0.25046615
40572.7  1.00000000  0.96816683  0.00380760  0.96817432 -0.25048534
40572.8  1.00000000  0.96816767  0.00263612  0.96817126 -0.25049968
40572.9  1.00000000  0.96816951  0.00109113  0.96817012 -0.25050563
40573.0  1.00000000  0.96817128 -0.00048957  0.96817140 -0.25050193
40573.1  1.00000000  0.96817186 -0.00178843  0.96817351 -0.25049052
40573.2  1.00000000  0.96817243 -0.00258495  0.96817588 -0.25047389
40573.3  1.00000000  0.96817512 -0.00273658  0.96817899 -0.25045453
40573.4  1.00000000  0.96817987 -0.00220453  0.96818238 -0.25043611
40573.5  1.00000000  0.96818440 -0.00109052  0.96818501 -0.25042254
40573.6  1.00000000  0.96818570  0.00037144  0.96818577 -0.25041695
40573.7  1.00000000  0.96818289  0.00186984  0.96818469 -0.25042016
40573.8  1.00000000  0.96817780  0.00311191  0.96818280 -0.25043072
40573.9  1.00000000  0.96817285  0.00387742  0.96818062 -0.25044634
40574.0  1.00000000  0.96816972  0.00404383  0.96817817 -0.25046428
40574.1  1.00000000  0.96816833  0.00357838  0.96817494 -0.25048190
40574.2  1.00000000  0.96816848  0.00254312  0.96817182 -0.25049553
40574.3  1.00000000  0.96817010  0.00114926  0.96817078 -0.25050137
40574.4  1.00000000  0.96817189 -0.00029196  0.96817193 -0.25049845
40574.5  1.00000000  0.96817278 -0.00149044  0.96817393 -0.25048841
40574.6  1.00000000  0.96817340 -0.00224224  0.96817600 -0.25047363
40574.7  1.00000000  0.96817563 -0.00242097  0.96817865 -0.25045626
40574.8  1.00000000  0.96817991 -0.00197718  0.96818193 -0.25043924
40574.9  1.00000000  0.96818386 -0.00099198  0.96818437 -0.25042660
40575.0  1.00000000  0.96818502  0.00032082  0.96818507 -0.25042112
40575.1  1.00000000  0.96818261  0.00168219  0.96818407 -0.25042362
40575.2  1.00000000  0.96817817  0.00282173  0.96818229 -0.25043288
40575.3  1.00000000  0.96817408  0.00354340  0.96818057 -0.25044656
40575.4  1.00000000  0.96817121  0.00373569  0.96817842 -0.25046269
40575.5  1.00000000  0.96816964  0.00335422  0.96817545 -0.25047882
40575.6  1.00000000  0.96816948  0.00244752  0.96817257 -0.25049152
40575.7  1.00000000  0.96817076  0.00119900  0.96817150 -0.25049734
40575.8  1.00000000  0.96817259 -0.00010900  0.96817259 -0.25049509
40575.9  1.00000000  0.96817353 -0.00121051  0.96817429 -0.25048645
40576.0  1.00000000  0.96817405 -0.00192510  0.96817596 -0.25047347
40576.1  1.00000000  0.96817601 -0.00212919  0.96817835 -0.25045781
40576.2  1.00000000  0.96817970 -0.00176843  0.96818132 -0.25044225
40576.3  1.00000000  0.96818331 -0.00090537  0.96818373 -0.25043031
40576.4  1.00000000  0.96818440  0.00027332  0.96818444 -0.25042489
40576.5  1.00000000  0.96818237  0.00151014  0.96818354 -0.25042674
40576.6  1.00000000  0.96817869  0.00256232  0.96818208 -0.25043465
40576.7  1.00000000  0.96817513  0.00324980  0.96818058 -0.25044679
40576.8  1.00000000  0.96817250  0.00346384  0.96817870 -0.25046132
40576.9  1.00000000  0.96817078  0.00315626  0.96817592 -0.25047616
40577.0  1.00000000  0.96817022  0.00235827  0.96817309 -0.25048813
40577.1  1.00000000  0.96817132  0.00123467  0.96817210 -0.25049378
40577.2  1.00000000  0.96817305  0.00004423  0.96817305 -0.25049215
40577.3  1.00000000  0.96817406 -0.00097276  0.96817455 -0.25048467
40577.4  1.00000000  0.96817459 -0.00164883  0.96817600 -0.25047315
40577.5  1.00000000  0.96817630 -0.00186979  0.96817810 -0.25045904
40577.6  1.00000000  0.96817969 -0.00157495  0.96818097 -0.25044466
40577.7  1.00000000  0.96818291 -0.00081274  0.96818325 -0.25043352
40577.8  1.00000000  0.96818389  0.00024712  0.96818393 -0.25042826
40577.9  1.00000000  0.96818212  0.00137161  0.96818309 -0.25042962
40578.0  1.00000000  0.96817889  0.00233814  0.96818172 -0.25043653
40578.1  1.00000000  0.96817588  0.00298431  0.96818048 -0.25044722
40578.2  1.00000000  0.96817349  0.00321004  0.96817881 -0.25046029
40578.3  1.00000000  0.96817169  0.00296141  0.96817622 -0.25047389
40578.4  1.00000000  0.96817099  0.00226110  0.96817363 -0.25048499
40578.5  1.00000000  0.96817187  0.00125453  0.96817269 -0.25049046
40578.6  1.00000000  0.96817358  0.00017596  0.96817360 -0.25048927
40578.7  1.00000000  0.96817461 -0.00075554  0.96817491 -0.25048284
40578.8  1.00000000  0.96817509 -0.00139135  0.96817609 -0.25047272
40578.9  1.00000000  0.96817658 -0.00162290  0.96817794 -0.25046006
40579.0  1.00000000  0.96817953 -0.00138834  0.96818053 -0.25044696
40579.1  1.00000000  0.96818242 -0.00072305  0.96818269 -0.25043655
40579.2  1.00000000  0.96818333  0.00022489  0.96818335 -0.25043143
40579.3  1.00000000  0.96818181  0.00124324  0.96818261 -0.25043231
40579.4  1.00000000  0.96817913  0.00213188  0.96818148 -0.25043817
40579.5  1.00000000  0.96817655  0.00274264  0.96818043 -0.25044761
40579.6  1.00000000  0.96817439  0.00297888  0.96817897 -0.25045935
40579.7  1.00000000  0.96817260  0.00278561  0.96817661 -0.25047178
40579.8  1.00000000  0.96817171  0.00217438  0.96817415 -0.25048216
40579.9  1.00000000  0.96817241  0.00127345  0.96817325 -0.25048746
40580.0  1.00000000  0.96817394  0.00029421  0.96817399 -0.25048678
40580.1  1.00000000  0.96817495 -0.00056484  0.96817511 -0.25048127
40580.2  1.00000000  0.96817543 -0.00116511  0.96817613 -0.25047233
40580.3  1.00000000  0.96817674 -0.00140543  0.96817776 -0.25046094
40580.4  1.00000000  0.96817942 -0.00122188  0.96818019 -0.25044890
40580.5  1.00000000  0.96818204 -0.00063906  0.96818225 -0.25043918
