 # TIME  LP  TMAB  TMDS  TMPC  TMZ
 1125.1  1.11111111  0.96721167  0.00820637  0.96724649 -0.25404829
 1125.2  1.11111111  0.96721167  0.00820637  0.96724649 -0.25404829
 1125.3  1.11111111  0.96721167  0.00820637  0.96724649 -0.25404829
 1125.4  1.11111111  0.96721167  0.00820637  0.96724649 -0.25404829
 1125.5  1.11111111  0.96721167  0.00820637  0.96724649 -0.25404829
 1125.6  1.11111111  0.96721167  0.00820637  0.96724649 -0.25404829
 1125.7  1.11111111  0.96721167  0.00820637  0.96724649 -0.25404829
 1125.8  1.11111111  0.96721167  0.00820637  0.96724649 -0.25404829
 1125.9  1.11111111  0.96721167  0.00820637  0.96724649 -0.25404829
 1126.0  1.11111111  0.96721167  0.00820637  0.96724649 -0.25404829
 1126.1  1.11111111  0.96721167  0.00820637  0.96724649 -0.25404829
 1126.2  1.11111111  0.96721167  0.00820637  0.96724649 -0.25404829
 1126.3  1.11111111  0.96722237  0.00692445  0.96724715 -0.25404575
 1126.4  1.11111111  0.96723767  0.00499941  0.96725059 -0.25403226
 1126.5  1.11111111  0.96725148  0.00317895  0.96725670 -0.25400787
 1126.6  1.11111111  0.96726413  0.00152027  0.96726532 -0.25397352
 1126.7  1.11111111  0.96727614  0.00007445  0.96727614 -0.25393051
 1126.8  1.11111111  0.96728812 -0.00111522  0.96728877 -0.25388042
 1126.9  1.11111111  0.96730058 -0.00201490  0.96730268 -0.25382506
 1127.0  1.11111111  0.96731398 -0.00260100  0.96731747 -0.25376628
 1127.1  1.11111111  0.96732847 -0.00286010  0.96733269 -0.25370603
 1127.2  1.11111111  0.96734375 -0.00278968  0.96734778 -0.25364634
 1127.3  1.11111111  0.96735928 -0.00239820  0.96736225 -0.25358911
 1127.4  1.11111111  0.96737417 -0.00170429  0.96737567 -0.25353616
 1127.5  1.11111111  0.96738737 -0.00073596  0.96738765 -0.25348911
 1127.6  1.11111111  0.96739767  0.00047043  0.96739779 -0.25344942
 1127.7  1.11111111  0.96740396  0.00187121  0.96740577 -0.25341825
 1127.8  1.11111111  0.96740536  0.00341710  0.96741140 -0.25339647
 1127.9  1.11111111  0.96740132  0.00505505  0.96741453 -0.25338462
 1128.0  1.11111111  0.96739168  0.00672992  0.96741509 -0.25338293
 1128.1  1.11111111  0.96737674  0.00838619  0.96741309 -0.25339131
 1128.2  1.11111111  0.96735725  0.00996978  0.96740863 -0.25340931
 1128.3  1.11111111  0.96733439  0.01142997  0.96740192 -0.25343617
 1128.4  1.11111111  0.96730956  0.01272101  0.96739320 -0.25347085
 1128.5  1.11111111  0.96728429  0.01380361  0.96738277 -0.25351210
 1128.6  1.11111111  0.96726015  0.01464566  0.96737102 -0.25355843
 1128.7  1.11111111  0.96723856  0.01522363  0.96735835 -0.25360822
 1128.8  1.11111111  0.96722065  0.01552323  0.96734521 -0.25365977
 1128.9  1.11111111  0.96720719  0.01553954  0.96733201 -0.25371134
 1129.0  1.11111111  0.96719856  0.01527705  0.96731920 -0.25376123
 1129.1  1.11111111  0.96719476  0.01474947  0.96730722 -0.25380781
 1129.2  1.11111111  0.96719542  0.01397909  0.96729644 -0.25384959
 1129.3  1.11111111  0.96719989  0.01299578  0.96728719 -0.25388531
 1129.4  1.11111111  0.96720735  0.01183586  0.96727977 -0.25391389
 1129.5  1.11111111  0.96721696  0.01054085  0.96727440 -0.25393451
 1129.6  1.11111111  0.96722788  0.00915595  0.96727121 -0.25394665
 1129.7  1.11111111  0.96723940  0.00772842  0.96727028 -0.25395010
 1129.8  1.11111111  0.96725104  0.00630595  0.96727159 -0.25394489
 1129.9  1.11111111  0.96726248  0.00493521  0.96727507 -0.25393136
 1130.0  1.11111111  0.96727362  0.00366023  0.96728055 -0.25391014
 1130.1  1.11111111  0.96728451  0.00252100  0.96728780 -0.25388206
 1130.2  1.11111111  0.96729530  0.00155226  0.96729655 -0.25384818
 1130.3  1.11111111  0.96730616  0.00078252  0.96730648 -0.25380972
 1130.4  1.11111111  0.96731721  0.00023322  0.96731724 -0.25376801
 1130.5  1.11111111  0.96732844 -0.00008185  0.96732844 -0.25372450
 1130.6  1.11111111  0.96733971 -0.00015678  0.96733972 -0.25368063
 1130.7  1.11111111  0.96735070  0.00000637  0.96735070 -0.25363784
 1130.8  1.11111111  0.96736095  0.00039778  0.96736103 -0.25359751
 1130.9  1.11111111  0.96736986  0.00100038  0.96737038 -0.25356091
 1131.0  1.11111111  0.96737680  0.00179050  0.96737846 -0.25352917
 1131.1  1.11111111  0.96738117  0.00273885  0.96738504 -0.25350323
 1131.2  1.11111111  0.96738242  0.00381148  0.96738993 -0.25348384
 1131.3  1.11111111  0.96738023  0.00497095  0.96739300 -0.25347153
 1131.4  1.11111111  0.96737446  0.00617766  0.96739419 -0.25346656
 1131.5  1.11111111  0.96736525  0.00739121  0.96739349 -0.25346896
 1131.6  1.11111111  0.96735298  0.00857170  0.96739095 -0.25347853
 1131.7  1.11111111  0.96733826  0.00968095  0.96738670 -0.25349483
 1131.8  1.11111111  0.96732191  0.01068376  0.96738091 -0.25351720
 1131.9  1.11111111  0.96730486  0.01154919  0.96737380 -0.25354479
 1132.0  1.11111111  0.96728804  0.01225140  0.96736563 -0.25357659
 1132.1  1.11111111  0.96727238  0.01277030  0.96735668 -0.25361150
 1132.2  1.11111111  0.96725867  0.01309219  0.96734727 -0.25364829
 1132.3  1.11111111  0.96724753  0.01321016  0.96733773 -0.25368572
 1132.4  1.11111111  0.96723933  0.01312414  0.96732837 -0.25372254
 1132.5  1.11111111  0.96723425  0.01284084  0.96731948 -0.25375755
 1132.6  1.11111111  0.96723223  0.01237325  0.96731137 -0.25378964
 1132.7  1.11111111  0.96723304  0.01174024  0.96730429 -0.25381779
 1132.8  1.11111111  0.96723627  0.01096578  0.96729843 -0.25384117
 1132.9  1.11111111  0.96724146  0.01007795  0.96729396 -0.25385911
 1133.0  1.11111111  0.96724813  0.00910800  0.96729101 -0.25387111
 1133.1  1.11111111  0.96725582  0.00808935  0.96728965 -0.25387690
 1133.2  1.11111111  0.96726412  0.00705633  0.96728986 -0.25387642
 1133.3  1.11111111  0.96727273  0.00604300  0.96729161 -0.25386981
 1133.4  1.11111111  0.96728147  0.00508213  0.96729482 -0.25385739
 1133.5  1.11111111  0.96729023  0.00420416  0.96729936 -0.25383970
 1133.6  1.11111111  0.96729893  0.00343621  0.96730504 -0.25381741
 1133.7  1.11111111  0.96730759  0.00280121  0.96731165 -0.25379134
 1133.8  1.11111111  0.96731620  0.00231736  0.96731897 -0.25376241
 1133.9  1.11111111  0.96732469  0.00199764  0.96732675 -0.25373161
 1134.0  1.11111111  0.96733296  0.00184938  0.96733473 -0.25369999
 1134.1  1.11111111  0.96734082  0.00187421  0.96734263 -0.25366859
 1134.2  1.11111111  0.96734802  0.00206810  0.96735023 -0.25363842
 1134.3  1.11111111  0.96735424  0.00242162  0.96735727 -0.25361044
 1134.4  1.11111111  0.96735913  0.00292032  0.96736354 -0.25358553
 1134.5  1.11111111  0.96736235  0.00354523  0.96736884 -0.25356444
 1134.6  1.11111111  0.96736360  0.00427364  0.96737304 -0.25354779
 1134.7  1.11111111  0.96736267  0.00507991  0.96737601 -0.25353604
 1134.8  1.11111111  0.96735945  0.00593632  0.96737767 -0.25352950
 1134.9  1.11111111  0.96735399  0.00681393  0.96737799 -0.25352828
 1135.0  1.11111111  0.96734648  0.00768367  0.96737699 -0.25353233
 1135.1  1.11111111  0.96733723  0.00851721  0.96737472 -0.25354143
 1135.2  1.11111111  0.96732669  0.00928793  0.96737128 -0.25355519
 1135.3  1.11111111  0.96731540  0.00997169  0.96736679 -0.25357308
 1135.4  1.11111111  0.96730391  0.01054761  0.96736142 -0.25359444
 1135.5  1.11111111  0.96729283  0.01099872  0.96735536 -0.25361850
 1135.6  1.11111111  0.96728267  0.01131244  0.96734882 -0.25364444
 1135.7  1.11111111  0.96727387  0.01148096  0.96734201 -0.25367136
 1135.8  1.11111111  0.96726679  0.01150133  0.96733516 -0.25369836
 1135.9  1.11111111  0.96726162  0.01137559  0.96732851 -0.25372455
 1136.0  1.11111111  0.96725846  0.01111049  0.96732227 -0.25374908
 1136.1  1.11111111  0.96725725  0.01071731  0.96731662 -0.25377118
 1136.2  1.11111111  0.96725786  0.01021126  0.96731175 -0.25379017
 1136.3  1.11111111  0.96726007  0.00961101  0.96730781 -0.25380548
 1136.4  1.11111111  0.96726362  0.00893802  0.96730492 -0.25381667
 1136.5  1.11111111  0.96726824  0.00821575  0.96730313 -0.25382345
 1136.6  1.11111111  0.96727367  0.00746876  0.96730250 -0.25382570
 1136.7  1.11111111  0.96727968  0.00672200  0.96730304 -0.25382340
 1136.8  1.11111111  0.96728609  0.00600000  0.96730470 -0.25381672
 1136.9  1.11111111  0.96729274  0.00532597  0.96730740 -0.25380597
 1137.0  1.11111111  0.96729952  0.00472112  0.96731104 -0.25379158
 1137.1  1.11111111  0.96730636  0.00420401  0.96731550 -0.25377407
 1137.2  1.11111111  0.96731317  0.00378999  0.96732060 -0.25375409
 1137.3  1.11111111  0.96731986  0.00349073  0.96732616 -0.25373233
 1137.4  1.11111111  0.96732631  0.00331391  0.96733199 -0.25370954
 1137.5  1.11111111  0.96733240  0.00326304  0.96733790 -0.25368648
 1137.6  1.11111111  0.96733794  0.00333751  0.96734370 -0.25366391
 1137.7  1.11111111  0.96734273  0.00353259  0.96734918 -0.25364257
 1137.8  1.11111111  0.96734655  0.00383967  0.96735417 -0.25362313
 1137.9  1.11111111  0.96734920  0.00424663  0.96735852 -0.25360619
 1138.0  1.11111111  0.96735050  0.00473830  0.96736211 -0.25359226
 1138.1  1.11111111  0.96735031  0.00529705  0.96736481 -0.25358175
 1138.2  1.11111111  0.96734855  0.00590332  0.96736656 -0.25357494
 1138.3  1.11111111  0.96734523  0.00653632  0.96736732 -0.25357199
 1138.4  1.11111111  0.96734047  0.00717479  0.96736708 -0.25357291
 1138.5  1.11111111  0.96733444  0.00779770  0.96736587 -0.25357763
 1138.6  1.11111111  0.96732739  0.00838485  0.96736373 -0.25358590
 1138.7  1.11111111  0.96731966  0.00891759  0.96736077 -0.25359741
 1138.8  1.11111111  0.96731162  0.00937937  0.96735709 -0.25361169
 1138.9  1.11111111  0.96730363  0.00975635  0.96735283 -0.25362825
 1139.0  1.11111111  0.96729606  0.01003769  0.96734814 -0.25364649
 1139.1  1.11111111  0.96728923  0.01021589  0.96734318 -0.25366577
 1139.2  1.11111111  0.96728343  0.01028696  0.96733813 -0.25368545
 1139.3  1.11111111  0.96727884  0.01025065  0.96733315 -0.25370487
 1139.4  1.11111111  0.96727557  0.01011010  0.96732841 -0.25372339
 1139.5  1.11111111  0.96727368  0.00987193  0.96732406 -0.25374042
 1139.6  1.11111111  0.96727313  0.00954576  0.96732023 -0.25375543
 1139.7  1.11111111  0.96727384  0.00914402  0.96731706 -0.25376795
 1139.8  1.11111111  0.96727565  0.00868132  0.96731461 -0.25377764
 1139.9  1.11111111  0.96727843  0.00817400  0.96731297 -0.25378423
 1140.0  1.11111111  0.96728199  0.00763958  0.96731216 -0.25378755
 1140.1  1.11111111  0.96728618  0.00709609  0.96731221 -0.25378756
 1140.2  1.11111111  0.96729083  0.00656155  0.96731308 -0.25378434
 1140.3  1.11111111  0.96729580  0.00605328  0.96731474 -0.25377804
 1140.4  1.11111111  0.96730096  0.00558745  0.96731710 -0.25376893
 1140.5  1.11111111  0.96730622  0.00517851  0.96732009 -0.25375736
 1140.6  1.11111111  0.96731147  0.00483876  0.96732357 -0.25374377
 1140.7  1.11111111  0.96731661  0.00457799  0.96732745 -0.25372863
 1140.8  1.11111111  0.96732155  0.00440326  0.96733157 -0.25371247
 1140.9  1.11111111  0.96732616  0.00431864  0.96733580 -0.25369583
 1141.0  1.11111111  0.96733033  0.00432521  0.96734000 -0.25367927
 1141.1  1.11111111  0.96733393  0.00442102  0.96734403 -0.25366333
 1141.2  1.11111111  0.96733683  0.00460127  0.96734777 -0.25364851
 1141.3  1.11111111  0.96733890  0.00485850  0.96735110 -0.25363529
 1141.4  1.11111111  0.96734003  0.00518285  0.96735392 -0.25362405
 1141.5  1.11111111  0.96734015  0.00556246  0.96735614 -0.25361514
 1141.6  1.11111111  0.96733921  0.00598390  0.96735772 -0.25360880
 1141.7  1.11111111  0.96733722  0.00643260  0.96735861 -0.25360518
 1141.8  1.11111111  0.96733422  0.00689340  0.96735879 -0.25360437
 1141.9  1.11111111  0.96733034  0.00735097  0.96735827 -0.25360633
 1142.0  1.11111111  0.96732571  0.00779040  0.96735708 -0.25361095
 1142.1  1.11111111  0.96732054  0.00819766  0.96735528 -0.25361802
 1142.2  1.11111111  0.96731506  0.00855999  0.96735293 -0.25362728
 1142.3  1.11111111  0.96730949  0.00886635  0.96735012 -0.25363838
 1142.4  1.11111111  0.96730408  0.00910774  0.96734695 -0.25365092
 1142.5  1.11111111  0.96729904  0.00927744  0.96734353 -0.25366447
 1142.6  1.11111111  0.96729458  0.00937122  0.96733998 -0.25367856
 1142.7  1.11111111  0.96729085  0.00938739  0.96733640 -0.25369272
 1142.8  1.11111111  0.96728796  0.00932686  0.96733293 -0.25370649
 1142.9  1.11111111  0.96728598  0.00919302  0.96732966 -0.25371942
 1143.0  1.11111111  0.96728492  0.00899161  0.96732671 -0.25373110
 1143.1  1.11111111  0.96728477  0.00873046  0.96732416 -0.25374117
 1143.2  1.11111111  0.96728545  0.00841925  0.96732209 -0.25374934
