 # TIME  LP  TMAB  TMDS  TMPC  TMZ
 5649.6  1.11111111  0.96746982  0.00067109  0.96747006 -0.25331288
 5649.7  1.11111111  0.96748006 -0.00119703  0.96748080 -0.25327085
 5649.8  1.11111111  0.96749576 -0.00273069  0.96749962 -0.25319546
 5649.9  1.11111111  0.96751710 -0.00376599  0.96752443 -0.25309553
 5650.0  1.11111111  0.96754341 -0.00419620  0.96755251 -0.25298243
 5650.1  1.11111111  0.96757263 -0.00398254  0.96758083 -0.25286876
 5650.2  1.11111111  0.96760101 -0.00315757  0.96760616 -0.25276721
 5650.3  1.11111111  0.96762381 -0.00182235  0.96762553 -0.25268905
 5650.4  1.11111111  0.96763698 -0.00013366  0.96763699 -0.25264252
 5650.5  1.11111111  0.96763799  0.00171527  0.96763951 -0.25263227
 5650.6  1.11111111  0.96762661  0.00351657  0.96763300 -0.25265888
 5650.7  1.11111111  0.96760500  0.00507121  0.96761829 -0.25271890
 5650.8  1.11111111  0.96757697  0.00620990  0.96759689 -0.25280537
 5650.9  1.11111111  0.96754720  0.00681070  0.96757117 -0.25290835
 5651.0  1.11111111  0.96752022  0.00681319  0.96754421 -0.25301596
 5651.1  1.11111111  0.96749923  0.00622594  0.96751926 -0.25311588
 5651.2  1.11111111  0.96748553  0.00512468  0.96749910 -0.25319706
 5651.3  1.11111111  0.96747875  0.00364072  0.96748560 -0.25325095
 5651.4  1.11111111  0.96747816  0.00194440  0.96748011 -0.25327203
 5651.5  1.11111111  0.96748339  0.00022749  0.96748341 -0.25325825
 5651.6  1.11111111  0.96749419 -0.00131749  0.96749509 -0.25321164
 5651.7  1.11111111  0.96751022 -0.00252044  0.96751350 -0.25313808
 5651.8  1.11111111  0.96753089 -0.00325323  0.96753635 -0.25304628
 5651.9  1.11111111  0.96755505 -0.00344223  0.96756117 -0.25294662
 5652.0  1.11111111  0.96758041 -0.00307439  0.96758529 -0.25285016
 5652.1  1.11111111  0.96760352 -0.00219818  0.96760602 -0.25276759
 5652.2  1.11111111  0.96762053 -0.00091832  0.96762097 -0.25270799
 5652.3  1.11111111  0.96762835  0.00061648  0.96762854 -0.25267772
 5652.4  1.11111111  0.96762550  0.00223103  0.96762807 -0.25267969
 5652.5  1.11111111  0.96761255  0.00374410  0.96761979 -0.25271319
 5652.6  1.11111111  0.96759188  0.00498863  0.96760474 -0.25277406
 5652.7  1.11111111  0.96756701  0.00582968  0.96758458 -0.25285521
 5652.8  1.11111111  0.96754179  0.00617860  0.96756152 -0.25294732
 5652.9  1.11111111  0.96751964  0.00600283  0.96753826 -0.25303987
 5653.0  1.11111111  0.96750288  0.00532978  0.96751756 -0.25312233
 5653.1  1.11111111  0.96749237  0.00424293  0.96750167 -0.25318564
 5653.2  1.11111111  0.96748791  0.00287034  0.96749217 -0.25322314
 5653.3  1.11111111  0.96748902  0.00136918  0.96748999 -0.25323107
 5653.4  1.11111111  0.96749542 -0.00009131  0.96749543 -0.25320890
 5653.5  1.11111111  0.96750688 -0.00134829  0.96750782 -0.25315954
 5653.6  1.11111111  0.96752292 -0.00226419  0.96752557 -0.25308901
 5653.7  1.11111111  0.96754263 -0.00274228  0.96754651 -0.25300556
 5653.8  1.11111111  0.96756445 -0.00273627  0.96756832 -0.25291862
 5653.9  1.11111111  0.96758597 -0.00225400  0.96758860 -0.25283787
 5654.0  1.11111111  0.96760416 -0.00135596  0.96760511 -0.25277222
 5654.1  1.11111111  0.96761601 -0.00014827  0.96761602 -0.25272882
 5654.2  1.11111111  0.96761938  0.00122951  0.96762016 -0.25271225
 5654.3  1.11111111  0.96761367  0.00262063  0.96761722 -0.25272394
 5654.4  1.11111111  0.96759994  0.00386928  0.96760768 -0.25276217
 5654.5  1.11111111  0.96758062  0.00483812  0.96759271 -0.25282225
 5654.6  1.11111111  0.96755879  0.00542305  0.96757399 -0.25289721
 5654.7  1.11111111  0.96753758  0.00556415  0.96755358 -0.25297846
 5654.8  1.11111111  0.96751957  0.00525187  0.96753383 -0.25305677
 5654.9  1.11111111  0.96750642  0.00452800  0.96751702 -0.25312333
 5655.0  1.11111111  0.96749876  0.00348029  0.96750502 -0.25317085
 5655.1  1.11111111  0.96749648  0.00223123  0.96749905 -0.25319439
 5655.2  1.11111111  0.96749922  0.00092342  0.96749966 -0.25319171
 5655.3  1.11111111  0.96750671 -0.00029625  0.96750676 -0.25316350
 5655.4  1.11111111  0.96751862 -0.00129270  0.96751948 -0.25311327
 5655.5  1.11111111  0.96753426 -0.00195784  0.96753624 -0.25304703
 5655.6  1.11111111  0.96755249 -0.00222262  0.96755505 -0.25297247
 5655.7  1.11111111  0.96757155 -0.00206393  0.96757375 -0.25289802
 5655.8  1.11111111  0.96758915 -0.00150607  0.96759032 -0.25283194
 5655.9  1.11111111  0.96760276 -0.00061731  0.96760296 -0.25278147
 5656.0  1.11111111  0.96761018  0.00049811  0.96761031 -0.25275205
 5656.1  1.11111111  0.96761010  0.00171201  0.96761161 -0.25274665
 5656.2  1.11111111  0.96760253  0.00288703  0.96760684 -0.25276553
 5656.3  1.11111111  0.96758881  0.00389228  0.96759664 -0.25280619
 5656.4  1.11111111  0.96757120  0.00461803  0.96758222 -0.25286374
 5656.5  1.11111111  0.96755234  0.00498747  0.96756519 -0.25293152
 5656.6  1.11111111  0.96753474  0.00496465  0.96754748 -0.25300179
 5656.7  1.11111111  0.96752037  0.00455801  0.96753110 -0.25306662
 5656.8  1.11111111  0.96751041  0.00381915  0.96751795 -0.25311878
 5656.9  1.11111111  0.96750530  0.00283630  0.96750946 -0.25315263
 5657.0  1.11111111  0.96750494  0.00172344  0.96750647 -0.25316473
 5657.1  1.11111111  0.96750903  0.00060694  0.96750922 -0.25315409
 5657.2  1.11111111  0.96751726 -0.00038849  0.96751734 -0.25312226
 5657.3  1.11111111  0.96752913 -0.00115351  0.96752982 -0.25307313
 5657.4  1.11111111  0.96754382 -0.00160628  0.96754515 -0.25301248
 5657.5  1.11111111  0.96756006 -0.00170134  0.96756155 -0.25294730
 5657.6  1.11111111  0.96757611 -0.00143396  0.96757718 -0.25288492
 5657.7  1.11111111  0.96758996 -0.00083983  0.96759032 -0.25283223
 5657.8  1.11111111  0.96759960  0.00000960  0.96759960 -0.25279495
