 # TIME  LP  TMAB  TMDS  TMPC  TMZ
 2657.6  0.94444444  0.96689529  0.00517501  0.96690914 -0.25523541
 2657.7  0.94444444  0.96690808  0.00324363  0.96691352 -0.25521852
 2657.8  0.94444444  0.96691977  0.00138216  0.96692076 -0.25519039
 2657.9  0.94444444  0.96693064 -0.00037566  0.96693071 -0.25515164
 2658.0  0.94444444  0.96694112 -0.00199833  0.96694318 -0.25510311
 2658.1  0.94444444  0.96695176 -0.00345715  0.96695794 -0.25504578
 2658.2  0.94444444  0.96696315 -0.00472667  0.96697470 -0.25498080
 2658.3  0.94444444  0.96697578 -0.00578522  0.96699308 -0.25490950
 2658.4  0.94444444  0.96699008 -0.00661546  0.96701271 -0.25483327
 2658.5  0.94444444  0.96700640 -0.00720450  0.96703324 -0.25475357
 2658.6  0.94444444  0.96702486 -0.00754413  0.96705429 -0.25467187
 2658.7  0.94444444  0.96704537 -0.00763082  0.96707548 -0.25458972
 2658.8  0.94444444  0.96706761 -0.00746571  0.96709643 -0.25450860
 2658.9  0.94444444  0.96709100 -0.00705458  0.96711673 -0.25443003
 2659.0  0.94444444  0.96711477 -0.00640787  0.96713600 -0.25435543
 2659.1  0.94444444  0.96713804 -0.00554036  0.96715391 -0.25428612
 2659.2  0.94444444  0.96715980 -0.00447089  0.96717013 -0.25422334
 2659.3  0.94444444  0.96717905 -0.00322191  0.96718441 -0.25416814
 2659.4  0.94444444  0.96719481 -0.00181887  0.96719652 -0.25412144
 2659.5  0.94444444  0.96720621 -0.00028969  0.96720626 -0.25408401
 2659.6  0.94444444  0.96721255  0.00133593  0.96721347 -0.25405644
 2659.7  0.94444444  0.96721331  0.00302717  0.96721805 -0.25403913
 2659.8  0.94444444  0.96720825  0.00475264  0.96721993 -0.25403231
 2659.9  0.94444444  0.96719737  0.00648089  0.96721908 -0.25403600
 2660.0  0.94444444  0.96718095  0.00818085  0.96721555 -0.25405006
 2660.1  0.94444444  0.96715954  0.00982222  0.96720942 -0.25407415
 2660.2  0.94444444  0.96713392  0.01137591  0.96720082 -0.25410772
 2660.3  0.94444444  0.96710506  0.01281450  0.96718996 -0.25415008
 2660.4  0.94444444  0.96707409  0.01411277  0.96717706 -0.25420037
 2660.5  0.94444444  0.96704218  0.01524813  0.96716239 -0.25425759
 2660.6  0.94444444  0.96701053  0.01620109  0.96714624 -0.25432060
 2660.7  0.94444444  0.96698027  0.01695561  0.96712891 -0.25438821
 2660.8  0.94444444  0.96695239  0.01749928  0.96711072 -0.25445912
 2660.9  0.94444444  0.96692775  0.01782356  0.96709201 -0.25453199
 2661.0  0.94444444  0.96690700  0.01792402  0.96707312 -0.25460543
 2661.1  0.94444444  0.96689058  0.01780050  0.96705442 -0.25467806
 2661.2  0.94444444  0.96687868  0.01745707  0.96703626 -0.25474853
 2661.3  0.94444444  0.96687126  0.01690209  0.96701898 -0.25481554
 2661.4  0.94444444  0.96686805  0.01614786  0.96700289 -0.25487788
 2661.5  0.94444444  0.96686861  0.01521029  0.96698824 -0.25493445
 2661.6  0.94444444  0.96687239  0.01410854  0.96697532 -0.25498426
 2661.7  0.94444444  0.96687876  0.01286468  0.96696434 -0.25502643
 2661.8  0.94444444  0.96688711  0.01150330  0.96695553 -0.25506024
 2661.9  0.94444444  0.96689678  0.01005104  0.96694902 -0.25508516
 2662.0  0.94444444  0.96690721  0.00853595  0.96694488 -0.25510083
 2662.1  0.94444444  0.96691791  0.00698689  0.96694315 -0.25510708
 2662.2  0.94444444  0.96692857  0.00543300  0.96694383 -0.25510389
 2662.3  0.94444444  0.96693902  0.00390318  0.96694689 -0.25509141
 2662.4  0.94444444  0.96694922  0.00242566  0.96695227 -0.25506995
 2662.5  0.94444444  0.96695926  0.00102740  0.96695981 -0.25504003
 2662.6  0.94444444  0.96696931 -0.00026643  0.96696935 -0.25500230
 2662.7  0.94444444  0.96697961 -0.00143291  0.96698068 -0.25495755
 2662.8  0.94444444  0.96699047 -0.00245180  0.96699358 -0.25490667
 2662.9  0.94444444  0.96700217 -0.00330577  0.96700782 -0.25485065
 2663.0  0.94444444  0.96701494 -0.00398071  0.96702313 -0.25479058
 2663.1  0.94444444  0.96702890 -0.00446594  0.96703922 -0.25472761
 2663.2  0.94444444  0.96704408 -0.00475442  0.96705577 -0.25466294
 2663.3  0.94444444  0.96706036 -0.00484288  0.96707248 -0.25459777
 2663.4  0.94444444  0.96707748 -0.00473181  0.96708905 -0.25453332
 2663.5  0.94444444  0.96709506 -0.00442540  0.96710519 -0.25447074
 2663.6  0.94444444  0.96711260 -0.00393137  0.96712059 -0.25441117
 2663.7  0.94444444  0.96712950 -0.00326080  0.96713500 -0.25435567
 2663.8  0.94444444  0.96714510 -0.00242789  0.96714815 -0.25430523
 2663.9  0.94444444  0.96715872 -0.00144967  0.96715980 -0.25426073
