   3.603516E-02   5.500000E+01  -9.443626E-01   1.632319E-01  -4.077036E-02   9.857459E-01   9.763535E-02   4.325961E-02   9.942815E-01   1.823473E+00
   5.414062E-02   5.500000E+01  -9.443626E-01   1.418180E-01  -3.244023E-02   9.893618E-01   8.361566E-02   3.898259E-02   9.957352E-01   1.823473E+00
   7.207031E-02   5.500000E+01  -9.443626E-01   1.239738E-01  -2.203484E-02   9.920414E-01   7.060452E-02   3.718054E-02   9.968111E-01   1.823474E+00
   9.000000E-02   5.500000E+01  -9.443626E-01   1.113548E-01  -1.194941E-02   9.937094E-01   6.035517E-02   3.728503E-02   9.974802E-01   1.823475E+00
   1.081055E-01   5.500000E+01  -9.443626E-01   1.034053E-01  -3.982392E-03   9.946319E-01   5.327700E-02   3.816403E-02   9.978501E-01   1.823476E+00
   1.260352E-01   5.500000E+01  -9.443626E-01   9.864591E-02   9.382385E-04   9.951227E-01   4.898273E-02   3.876796E-02   9.980469E-01   1.823477E+00
   1.441406E-01   5.500000E+01  -9.443626E-01   9.532514E-02   3.130630E-03   9.954418E-01   4.646899E-02   3.856950E-02   9.981748E-01   1.823477E+00
   1.620703E-01   5.500000E+01  -9.443626E-01   9.268205E-02   3.353794E-03   9.956906E-01   4.505928E-02   3.765067E-02   9.982746E-01   1.823477E+00
   1.800000E-01   5.500000E+01  -9.443626E-01   9.131907E-02   2.926611E-03   9.958178E-01   4.454305E-02   3.690585E-02   9.983255E-01   1.823476E+00

   0.000000E+00   1.050000E+02  -8.887252E-01   1.500061E-01   1.245111E-02   9.886065E-01   7.024429E-02   6.466028E-02   9.954401E-01   1.823474E+00
   1.810547E-02   1.050000E+02  -8.887252E-01   1.466565E-01   1.072847E-02   9.891301E-01   6.922962E-02   6.248023E-02   9.956423E-01   1.823477E+00
   3.603516E-02   1.050000E+02  -8.887252E-01   1.397125E-01   8.250535E-03   9.901584E-01   6.671349E-02   5.850735E-02   9.960553E-01   1.823476E+00
   5.414062E-02   1.050000E+02  -8.887252E-01   1.318996E-01   6.332118E-03   9.912435E-01   6.354419E-02   5.447800E-02   9.964910E-01   1.823476E+00
   7.207031E-02   1.050000E+02  -8.887252E-01   1.244578E-01   4.907046E-03   9.922134E-01   6.036932E-02   5.084614E-02   9.968802E-01   1.823476E+00
   9.000000E-02   1.050000E+02  -8.887252E-01   1.175086E-01   3.683616E-03   9.930656E-01   5.736334E-02   4.751232E-02   9.972220E-01   1.823476E+00
   1.081055E-01   1.050000E+02  -8.887252E-01   1.109192E-01   2.541290E-03   9.938267E-01   5.450648E-02   4.436325E-02   9.975273E-01   1.823476E+00
   1.260352E-01   1.050000E+02  -8.887252E-01   1.047835E-01   1.490500E-03   9.944945E-01   5.184169E-02   4.144016E-02   9.977951E-01   1.823476E+00
   1.441406E-01   1.050000E+02  -8.887252E-01   9.912465E-02   4.705263E-04   9.950754E-01   4.940404E-02   3.872094E-02   9.980280E-01   1.823476E+00
   1.620703E-01   1.050000E+02  -8.887252E-01   9.457028E-02  -5.684206E-04   9.955185E-01   4.752705E-02   3.642482E-02   9.982056E-01   1.823476E+00
   1.800000E-01   1.050000E+02  -8.887252E-01   9.247058E-02  -1.271703E-03   9.957150E-01   4.674907E-02   3.525460E-02   9.982844E-01   1.823476E+00

   0.000000E+00   1.550000E+02  -8.330879E-01   1.758215E-01   1.285134E-02   9.843413E-01   8.301865E-02   7.506842E-02   9.937218E-01   1.823473E+00
   1.810547E-02   1.550000E+02  -8.330879E-01   1.710124E-01   1.029274E-02   9.852161E-01   8.161564E-02   7.187995E-02   9.940686E-01   1.823477E+00
   3.603516E-02   1.550000E+02  -8.330879E-01   1.606090E-01   6.258107E-03   9.869991E-01   7.796873E-02   6.574379E-02   9.947858E-01   1.823476E+00
   5.414062E-02   1.550000E+02  -8.330879E-01   1.484326E-01   3.064281E-03   9.889185E-01   7.310486E-02   5.934195E-02   9.955572E-01   1.823475E+00
   7.207031E-02   1.550000E+02  -8.330879E-01   1.367529E-01   1.117785E-03   9.906052E-01   6.800558E-02   5.377363E-02   9.962347E-01   1.823476E+00
   9.000000E-02   1.550000E+02  -8.330879E-01   1.262373E-01   8.676636E-05   9.920007E-01   6.313532E-02   4.913129E-02   9.967948E-01   1.823476E+00
   1.081055E-01   1.550000E+02  -8.330879E-01   1.169611E-01  -4.095696E-04   9.931370E-01   5.867979E-02   4.524988E-02   9.972507E-01   1.823476E+00
   1.260352E-01   1.550000E+02  -8.330879E-01   1.090324E-01  -6.856978E-04   9.940385E-01   5.481504E-02   4.201125E-02   9.976122E-01   1.823476E+00
   1.441406E-01   1.550000E+02  -8.330879E-01   1.022615E-01  -1.030564E-03   9.947575E-01   5.155776E-02   3.919422E-02   9.979006E-01   1.823476E+00
   1.620703E-01   1.550000E+02  -8.330879E-01   9.710924E-02  -1.644172E-03   9.952729E-01   4.921596E-02   3.687684E-02   9.981072E-01   1.823476E+00
   1.800000E-01   1.550000E+02  -8.330879E-01   9.480882E-02  -2.209290E-03   9.954935E-01   4.828376E-02   3.569717E-02   9.981956E-01   1.823476E+00

   0.000000E+00   2.050000E+02  -7.774505E-01   1.856314E-01   1.043428E-02   9.825674E-01   8.888757E-02   7.774607E-02   9.930059E-01   1.823473E+00
   1.810547E-02   2.050000E+02  -7.774505E-01   1.803075E-01   7.878716E-03   9.835798E-01   8.722395E-02   7.435662E-02   9.934099E-01   1.823477E+00
   3.603516E-02   2.050000E+02  -7.774505E-01   1.687621E-01   4.025448E-03   9.856495E-01   8.293118E-02   6.784941E-02   9.942429E-01   1.823475E+00
   5.414062E-02   2.050000E+02  -7.774505E-01   1.552953E-01   1.236059E-03   9.878681E-01   7.725988E-02   6.113161E-02   9.951351E-01   1.823475E+00
   7.207031E-02   2.050000E+02  -7.774505E-01   1.424986E-01  -1.991120E-04   9.897957E-01   7.139931E-02   5.537291E-02   9.959096E-01   1.823475E+00
   9.000000E-02   2.050000E+02  -7.774505E-01   1.311248E-01  -7.464679E-04   9.913663E-01   6.590927E-02   5.063108E-02   9.965401E-01   1.823476E+00
   1.081055E-01   2.050000E+02  -7.774505E-01   1.212173E-01  -8.738052E-04   9.926262E-01   6.099297E-02   4.668378E-02   9.970458E-01   1.823476E+00
   1.260352E-01   2.050000E+02  -7.774505E-01   1.128264E-01  -9.287377E-04   9.936149E-01   5.681002E-02   4.337273E-02   9.974423E-01   1.823476E+00
   1.441406E-01   2.050000E+02  -7.774505E-01   1.056977E-01  -1.177405E-03   9.943982E-01   5.333573E-02   4.046244E-02   9.977565E-01   1.823476E+00
   1.620703E-01   2.050000E+02  -7.774505E-01   1.002900E-01  -1.782473E-03   9.949572E-01   5.086248E-02   3.804862E-02   9.979806E-01   1.823476E+00
   1.800000E-01   2.050000E+02  -7.774505E-01   9.788268E-02  -2.365553E-03   9.951956E-01   4.988365E-02   3.681785E-02   9.980762E-01   1.823476E+00

   0.000000E+00   2.550000E+02  -7.218131E-01   1.960769E-01   1.118049E-02   9.805274E-01   9.384703E-02   8.229584E-02   9.921857E-01   1.823473E+00
   1.810547E-02   2.550000E+02  -7.218131E-01   1.903294E-01   8.432952E-03   9.816851E-01   9.204131E-02   7.861964E-02   9.926468E-01   1.823477E+00
   3.603516E-02   2.550000E+02  -7.218131E-01   1.778070E-01   4.245163E-03   9.840572E-01   8.738700E-02   7.154380E-02   9.936021E-01   1.823475E+00
   5.414062E-02   2.550000E+02  -7.218131E-01   1.631605E-01   1.219509E-03   9.865996E-01   8.121360E-02   6.422876E-02   9.946251E-01   1.823475E+00
   7.207031E-02   2.550000E+02  -7.218131E-01   1.492448E-01  -3.122881E-04   9.888010E-01   7.482736E-02   5.797153E-02   9.955099E-01   1.823475E+00
   9.000000E-02   2.550000E+02  -7.218131E-01   1.369096E-01  -8.689085E-04   9.905839E-01   6.885726E-02   5.284088E-02   9.962260E-01   1.823475E+00
   1.081055E-01   2.550000E+02  -7.218131E-01   1.262090E-01  -9.767307E-04   9.920038E-01   6.353467E-02   4.858799E-02   9.967960E-01   1.823476E+00
   1.260352E-01   2.550000E+02  -7.218131E-01   1.171877E-01  -1.022568E-03   9.931099E-01   5.903158E-02   4.503185E-02   9.972398E-01   1.823476E+00
   1.441406E-01   2.550000E+02  -7.218131E-01   1.095603E-01  -1.289583E-03   9.939799E-01   5.531407E-02   4.191540E-02   9.975888E-01   1.823476E+00
   1.620703E-01   2.550000E+02  -7.218131E-01   1.038059E-01  -1.938288E-03   9.945962E-01   5.268384E-02   3.934309E-02   9.978359E-01   1.823476E+00
   1.800000E-01   2.550000E+02  -7.218131E-01   1.012589E-01  -2.554923E-03   9.948573E-01   5.164801E-02   3.804051E-02   9.979406E-01   1.823476E+00

   0.000000E+00   3.050000E+02  -6.661757E-01   2.085017E-01   1.253897E-02   9.779449E-01   9.955904E-02   8.792832E-02   9.911425E-01   1.823474E+00
   1.810547E-02   3.050000E+02  -6.661757E-01   2.022426E-01   9.476637E-03   9.792908E-01   9.762020E-02   8.389577E-02   9.916814E-01   1.823477E+00
   3.603516E-02   3.050000E+02  -6.661757E-01   1.885190E-01   4.767463E-03   9.820590E-01   9.256433E-02   7.606215E-02   9.927973E-01   1.823475E+00
   5.414062E-02   3.050000E+02  -6.661757E-01   1.723944E-01   1.320557E-03   9.850280E-01   8.581034E-02   6.793312E-02   9.939928E-01   1.823474E+00
   7.207031E-02   3.050000E+02  -6.661757E-01   1.570546E-01  -4.362601E-04   9.875906E-01   7.879445E-02   6.098848E-02   9.950235E-01   1.823475E+00
   9.000000E-02   3.050000E+02  -6.661757E-01   1.434874E-01  -1.067200E-03   9.896523E-01   7.223326E-02   5.532738E-02   9.958519E-01   1.823475E+00
   1.081055E-01   3.050000E+02  -6.661757E-01   1.317778E-01  -1.172896E-03   9.912793E-01   6.640252E-02   5.067390E-02   9.965052E-01   1.823476E+00
   1.260352E-01   3.050000E+02  -6.661757E-01   1.219722E-01  -1.201467E-03   9.925334E-01   6.149865E-02   4.681545E-02   9.970086E-01   1.823476E+00
   1.441406E-01   3.050000E+02  -6.661757E-01   1.137430E-01  -1.472020E-03   9.935097E-01   5.748038E-02   4.345938E-02   9.974002E-01   1.823476E+00
   1.620703E-01   3.050000E+02  -6.661757E-01   1.075828E-01  -2.154210E-03   9.941943E-01   5.465947E-02   4.071017E-02   9.976748E-01   1.823476E+00
   1.800000E-01   3.050000E+02  -6.661757E-01   1.048756E-01  -2.801704E-03   9.944819E-01   5.355529E-02   3.932902E-02   9.977901E-01   1.823476E+00

   0.000000E+00   3.550000E+02  -6.105384E-01   2.228288E-01   1.454219E-02   9.747522E-01   1.059811E-01   9.469013E-02   9.898516E-01   1.823477E+00
   1.810547E-02   3.550000E+02  -6.105384E-01   2.159789E-01   1.109385E-02   9.763363E-01   1.038945E-01   9.020968E-02   9.904890E-01   1.823477E+00
   3.603516E-02   3.550000E+02  -6.105384E-01   2.008548E-01   5.676632E-03   9.796056E-01   9.840951E-02   8.143645E-02   9.918083E-01   1.823475E+00
   5.414062E-02   3.550000E+02  -6.105384E-01   1.829827E-01   1.619357E-03   9.831157E-01   9.101251E-02   7.228358E-02   9.932230E-01   1.823474E+00
   7.207031E-02   3.550000E+02  -6.105384E-01   1.659388E-01  -5.006056E-04   9.861367E-01   8.327924E-02   6.446594E-02   9.944388E-01   1.823474E+00
   9.000000E-02   3.550000E+02  -6.105384E-01   1.508871E-01  -1.285098E-03   9.885509E-01   7.603028E-02   5.813158E-02   9.954094E-01   1.823475E+00
   1.081055E-01   3.550000E+02  -6.105384E-01   1.379625E-01  -1.421897E-03   9.904371E-01   6.960042E-02   5.297774E-02   9.961671E-01   1.823475E+00
   1.260352E-01   3.550000E+02  -6.105384E-01   1.272213E-01  -1.439638E-03   9.918740E-01   6.422212E-02   4.875320E-02   9.967439E-01   1.823476E+00
   1.441406E-01   3.550000E+02  -6.105384E-01   1.182860E-01  -1.710593E-03   9.929787E-01   5.984935E-02   4.511743E-02   9.971872E-01   1.823476E+00
   1.620703E-01   3.550000E+02  -6.105384E-01   1.116579E-01  -2.423557E-03   9.937443E-01   5.680557E-02   4.216805E-02   9.974943E-01   1.823476E+00
   1.800000E-01   3.550000E+02  -6.105384E-01   1.087687E-01  -3.101873E-03   9.940628E-01   5.562203E-02   4.069963E-02   9.976221E-01   1.823476E+00

   0.000000E+00   4.050000E+02  -5.549010E-01   2.389273E-01   1.710909E-02   9.708898E-01   1.130772E-01   1.024794E-01   9.882896E-01   1.823478E+00
   1.810547E-02   4.050000E+02  -5.549010E-01   2.314177E-01   1.319807E-02   9.727663E-01   1.108385E-01   9.748168E-02   9.890463E-01   1.823477E+00
   3.603516E-02   4.050000E+02  -5.549010E-01   2.147155E-01   6.921155E-03   9.766532E-01   1.048941E-01   8.761004E-02   9.906169E-01   1.823474E+00
   5.414062E-02   4.050000E+02  -5.549010E-01   1.948567E-01   2.101231E-03   9.808304E-01   9.679230E-02   7.725096E-02   9.923022E-01   1.823473E+00
   7.207031E-02   4.050000E+02  -5.549010E-01   1.758609E-01  -4.927699E-04   9.844157E-01   8.825926E-02   6.839900E-02   9.937463E-01   1.823474E+00
   9.000000E-02   4.050000E+02  -5.549010E-01   1.591011E-01  -1.496077E-03   9.872620E-01   8.023469E-02   6.126567E-02   9.948913E-01   1.823475E+00
   1.081055E-01   4.050000E+02  -5.549010E-01   1.447773E-01  -1.695128E-03   9.894635E-01   7.312474E-02   5.552055E-02   9.957761E-01   1.823475E+00
   1.260352E-01   4.050000E+02  -5.549010E-01   1.329625E-01  -1.713741E-03   9.911203E-01   6.720686E-02   5.086816E-02   9.964414E-01   1.823476E+00
   1.441406E-01   4.050000E+02  -5.549010E-01   1.232225E-01  -1.989590E-03   9.923777E-01   6.243168E-02   4.691084E-02   9.969461E-01   1.823476E+00
   1.620703E-01   4.050000E+02  -5.549010E-01   1.160661E-01  -2.736988E-03   9.932383E-01   5.913602E-02   4.373525E-02   9.972914E-01   1.823476E+00
   1.800000E-01   4.050000E+02  -5.549010E-01   1.129729E-01  -3.448778E-03   9.935926E-01   5.786313E-02   4.216944E-02   9.974335E-01   1.823476E+00

   0.000000E+00   4.550000E+02  -4.992636E-01   2.573619E-01   2.028575E-02   9.661054E-01   1.211141E-01   1.115657E-01   9.863506E-01   1.823480E+00
   1.810547E-02   4.550000E+02  -4.992636E-01   2.490921E-01   1.581353E-02   9.683522E-01   1.187126E-01   1.059554E-01   9.872594E-01   1.823478E+00
   3.603516E-02   4.550000E+02  -4.992636E-01   2.305584E-01   8.487476E-03   9.730226E-01   1.122552E-01   9.477130E-02   9.891498E-01   1.823473E+00
   5.414062E-02   4.550000E+02  -4.992636E-01   2.083744E-01   2.720090E-03   9.780463E-01   1.033492E-01   8.296220E-02   9.911792E-01   1.823473E+00
   7.207031E-02   4.550000E+02  -4.992636E-01   1.870804E-01  -4.745394E-04   9.823454E-01   9.388994E-02   7.286382E-02   9.929126E-01   1.823473E+00
   9.000000E-02   4.550000E+02  -4.992636E-01   1.683052E-01  -1.761088E-03   9.857342E-01   8.495918E-02   6.477097E-02   9.942769E-01   1.823474E+00
   1.081055E-01   4.550000E+02  -4.992636E-01   1.523358E-01  -2.042290E-03   9.883274E-01   7.705222E-02   5.832350E-02   9.953196E-01   1.823475E+00
   1.260352E-01   4.550000E+02  -4.992636E-01   1.392687E-01  -2.059455E-03   9.902532E-01   7.050363E-02   5.317196E-02   9.960933E-01   1.823475E+00
   1.441406E-01   4.550000E+02  -4.992636E-01   1.286013E-01  -2.333042E-03   9.916943E-01   6.526139E-02   4.884726E-02   9.966719E-01   1.823476E+00
   1.620703E-01   4.550000E+02  -4.992636E-01   1.208438E-01  -3.111489E-03   9.926673E-01   6.167583E-02   4.541792E-02   9.970623E-01   1.823476E+00
   1.800000E-01   4.550000E+02  -4.992636E-01   1.175210E-01  -3.857091E-03   9.930635E-01   6.030056E-02   4.374439E-02   9.972212E-01   1.823475E+00

   0.000000E+00   5.050000E+02  -4.436262E-01   2.785665E-01   2.430715E-02   9.601127E-01   1.302205E-01   1.222777E-01   9.839171E-01   1.823482E+00
   1.810547E-02   5.050000E+02  -4.436262E-01   2.694243E-01   1.915479E-02   9.628327E-01   1.276470E-01   1.159358E-01   9.850206E-01   1.823478E+00
   3.603516E-02   5.050000E+02  -4.436262E-01   2.487686E-01   1.053340E-02   9.685069E-01   1.206270E-01   1.031727E-01   9.873220E-01   1.823473E+00
   5.414062E-02   5.050000E+02  -4.436262E-01   2.238625E-01   3.570227E-03   9.746152E-01   1.108126E-01   8.960638E-02   9.897936E-01   1.823471E+00
   7.207031E-02   5.050000E+02  -4.436262E-01   1.998562E-01  -4.029944E-04   9.798261E-01   1.002862E-01   7.799122E-02   9.918971E-01   1.823472E+00
   9.000000E-02   5.050000E+02  -4.436262E-01   1.786930E-01  -2.070621E-03   9.839035E-01   9.029819E-02   6.873228E-02   9.935401E-01   1.823473E+00
   1.081055E-01   5.050000E+02  -4.436262E-01   1.607761E-01  -2.471201E-03   9.869886E-01   8.145570E-02   6.143896E-02   9.947814E-01   1.823474E+00
   1.260352E-01   5.050000E+02  -4.436262E-01   1.462367E-01  -2.490976E-03   9.892472E-01   7.416679E-02   5.569658E-02   9.956892E-01   1.823475E+00
   1.441406E-01   5.050000E+02  -4.436262E-01   1.344912E-01  -2.756227E-03   9.909116E-01   6.837901E-02   5.094659E-02   9.963577E-01   1.823476E+00
   1.620703E-01   5.050000E+02  -4.436262E-01   1.260436E-01  -3.561994E-03   9.920189E-01   6.445728E-02   4.722961E-02   9.968022E-01   1.823476E+00
   1.800000E-01   5.050000E+02  -4.436262E-01   1.224619E-01  -4.339239E-03   9.924646E-01   6.296156E-02   4.543566E-02   9.969803E-01   1.823475E+00

   0.000000E+00   5.550000E+02  -3.879889E-01   3.031510E-01   2.947129E-02   9.524903E-01   1.405883E-01   1.350608E-01   9.808144E-01   1.823483E+00
   1.810547E-02   5.550000E+02  -3.879889E-01   2.930073E-01   2.348589E-02   9.558236E-01   1.378392E-01   1.278382E-01   9.821701E-01   1.823478E+00
   3.603516E-02   5.550000E+02  -3.879889E-01   2.698845E-01   1.324743E-02   9.628029E-01   1.302099E-01   1.131554E-01   9.850083E-01   1.823472E+00
   5.414062E-02   5.550000E+02  -3.879889E-01   2.417738E-01   4.756168E-03   9.703221E-01   1.193725E-01   9.743489E-02   9.880570E-01   1.823470E+00
   7.207031E-02   5.550000E+02  -3.879889E-01   2.145421E-01  -2.403731E-04   9.767157E-01   1.076133E-01   8.395069E-02   9.906420E-01   1.823471E+00
   9.000000E-02   5.550000E+02  -3.879889E-01   1.905231E-01  -2.428339E-03   9.816806E-01   9.638443E-02   7.325537E-02   9.926447E-01   1.823472E+00
   1.081055E-01   5.550000E+02  -3.879889E-01   1.702770E-01  -3.004537E-03   9.853925E-01   8.643465E-02   6.492889E-02   9.941394E-01   1.823474E+00
   1.260352E-01   5.550000E+02  -3.879889E-01   1.539876E-01  -3.035396E-03   9.880689E-01   7.826810E-02   5.847758E-02   9.952157E-01   1.823475E+00
   1.441406E-01   5.550000E+02  -3.879889E-01   1.409748E-01  -3.284362E-03   9.900084E-01   7.183616E-02   5.322959E-02   9.959950E-01   1.823475E+00
   1.620703E-01   5.550000E+02  -3.879889E-01   1.317269E-01  -4.111084E-03   9.912782E-01   6.752019E-02   4.918371E-02   9.965049E-01   1.823476E+00
   1.800000E-01   5.550000E+02  -3.879889E-01   1.278360E-01  -4.923995E-03   9.917828E-01   6.589271E-02   4.724943E-02   9.967089E-01   1.823475E+00

   0.000000E+00   6.050000E+02  -3.323515E-01   3.318951E-01   3.620292E-02   9.426252E-01   1.524428E-01   1.505295E-01   9.767829E-01   1.823486E+00
   1.810547E-02   6.050000E+02  -3.323515E-01   3.205975E-01   2.918494E-02   9.467679E-01   1.495238E-01   1.422304E-01   9.784751E-01   1.823479E+00
   3.603516E-02   6.050000E+02  -3.323515E-01   2.945980E-01   1.690426E-02   9.554732E-01   1.412489E-01   1.251855E-01   9.820272E-01   1.823470E+00
   5.414062E-02   6.050000E+02  -3.323515E-01   2.626950E-01   6.435977E-03   9.648586E-01   1.292666E-01   1.067913E-01   9.858427E-01   1.823468E+00
   7.207031E-02   6.050000E+02  -3.323515E-01   2.315995E-01   7.629397E-05   9.728122E-01   1.160821E-01   9.097333E-02   9.890645E-01   1.823469E+00
   9.000000E-02   6.050000E+02  -3.323515E-01   2.041334E-01  -2.832274E-03   9.789399E-01   1.033891E-01   7.848328E-02   9.915396E-01   1.823471E+00
   1.081055E-01   6.050000E+02  -3.323515E-01   1.810713E-01  -3.669838E-03   9.834640E-01   9.211795E-02   6.887556E-02   9.933631E-01   1.823473E+00
   1.260352E-01   6.050000E+02  -3.323515E-01   1.626770E-01  -3.728346E-03   9.866731E-01   8.290026E-02   6.156058E-02   9.946545E-01   1.823474E+00
   1.441406E-01   6.050000E+02  -3.323515E-01   1.481566E-01  -3.951368E-03   9.889568E-01   7.569885E-02   5.572152E-02   9.955726E-01   1.823475E+00
   1.620703E-01   6.050000E+02  -3.323515E-01   1.379699E-01  -4.789206E-03   9.904255E-01   7.091485E-02   5.129562E-02   9.961626E-01   1.823476E+00
   1.800000E-01   6.050000E+02  -3.323515E-01   1.337503E-01  -5.639877E-03   9.910010E-01   6.912034E-02   4.922114E-02   9.963914E-01   1.823475E+00

   0.000000E+00   6.550000E+02  -2.767141E-01   3.657579E-01   4.512530E-02   9.296197E-01   1.660186E-01   1.695275E-01   9.714426E-01   1.823490E+00
   1.810547E-02   6.550000E+02  -2.767141E-01   3.531400E-01   3.681699E-02   9.348482E-01   1.629549E-01   1.599011E-01   9.735901E-01   1.823479E+00
   3.603516E-02   6.550000E+02  -2.767141E-01   3.237929E-01   2.192970E-02   9.458754E-01   1.540269E-01   1.399170E-01   9.781099E-01   1.823468E+00
   5.414062E-02   6.550000E+02  -2.767141E-01   2.873915E-01   8.869376E-03   9.577733E-01   1.407850E-01   1.181618E-01   9.829636E-01   1.823465E+00
   7.207031E-02   6.550000E+02  -2.767141E-01   2.516397E-01   6.645271E-04   9.678218E-01   1.259591E-01   9.938781E-02   9.870442E-01   1.823466E+00
   9.000000E-02   6.550000E+02  -2.767141E-01   2.199753E-01  -3.261055E-03   9.755009E-01   1.115340E-01   8.461884E-02   9.901513E-01   1.823469E+00
   1.081055E-01   6.550000E+02  -2.767141E-01   1.934698E-01  -4.496069E-03   9.810968E-01   9.867484E-02   7.339357E-02   9.924094E-01   1.823472E+00
   1.260352E-01   6.550000E+02  -2.767141E-01   1.725100E-01  -4.615848E-03   9.849978E-01   8.818519E-02   6.500652E-02   9.939806E-01   1.823474E+00
   1.441406E-01   6.550000E+02  -2.767141E-01   1.561705E-01  -4.803630E-03   9.877192E-01   8.005293E-02   5.845352E-02   9.950752E-01   1.823475E+00
   1.620703E-01   6.550000E+02  -2.767141E-01   1.448666E-01  -5.638681E-03   9.894358E-01   7.470530E-02   5.358217E-02   9.957651E-01   1.823475E+00
   1.800000E-01   6.550000E+02  -2.767141E-01   1.402247E-01  -6.493151E-03   9.900991E-01   7.270873E-02   5.131197E-02   9.960309E-01   1.823476E+00

   0.000000E+00   7.050000E+02  -2.210767E-01   4.059367E-01   5.716391E-02   9.121166E-01   1.815388E-01   1.932542E-01   9.642078E-01   1.823497E+00
   1.810547E-02   7.050000E+02  -2.210767E-01   3.918261E-01   4.722851E-02   9.188291E-01   1.783925E-01   1.819727E-01   9.669862E-01   1.823480E+00
   3.603516E-02   7.050000E+02  -2.210767E-01   3.586093E-01   2.897988E-02   9.330396E-01   1.688649E-01   1.582865E-01   9.728464E-01   1.823465E+00
   5.414062E-02   7.050000E+02  -2.210767E-01   3.168754E-01   1.247526E-02   9.483864E-01   1.542819E-01   1.322480E-01   9.791361E-01   1.823460E+00
   7.207031E-02   7.050000E+02  -2.210767E-01   2.754863E-01   1.730829E-03   9.613045E-01   1.375861E-01   1.096709E-01   9.843994E-01   1.823463E+00
   9.000000E-02   7.050000E+02  -2.210767E-01   2.386644E-01  -3.658637E-03   9.710962E-01   1.211120E-01   9.195624E-02   9.883702E-01   1.823467E+00
   1.081055E-01   7.050000E+02  -2.210767E-01   2.078974E-01  -5.510964E-03   9.781360E-01   1.063327E-01   7.864731E-02   9.912153E-01   1.823470E+00
   1.260352E-01   7.050000E+02  -2.210767E-01   1.837651E-01  -5.757987E-03   9.829542E-01   9.428779E-02   6.890002E-02   9.931578E-01   1.823473E+00
   1.441406E-01   7.050000E+02  -2.210767E-01   1.651954E-01  -5.906121E-03   9.862440E-01   8.501434E-02   6.146591E-02   9.944820E-01   1.823474E+00
   1.620703E-01   7.050000E+02  -2.210767E-01   1.525399E-01  -6.720518E-03   9.882752E-01   7.897762E-02   5.606264E-02   9.952987E-01   1.823475E+00
   1.800000E-01   7.050000E+02  -2.210767E-01   1.474229E-01  -7.621029E-03   9.890461E-01   7.675243E-02   5.360518E-02   9.956065E-01   1.823475E+00

   0.000000E+00   7.550000E+02  -1.654394E-01   4.538480E-01   7.368337E-02   8.880331E-01   1.991320E-01   2.234177E-01   9.541653E-01   1.823505E+00
   1.810547E-02   7.550000E+02  -1.654394E-01   4.381002E-01   6.169409E-02   8.968099E-01   1.960325E-01   2.100584E-01   9.578345E-01   1.823481E+00
   3.603516E-02   7.550000E+02  -1.654394E-01   4.004894E-01   3.908327E-02   9.154695E-01   1.860822E-01   1.816588E-01   9.655948E-01   1.823460E+00
   5.414062E-02   7.550000E+02  -1.654394E-01   3.524791E-01   1.794743E-02   9.356488E-01   1.701669E-01   1.500869E-01   9.739184E-01   1.823454E+00
