# X=  0.072 I =  411
    5.0 -1.661106   1.426445E-01  -4.800901E-02   9.886088E-01   9.010349E-02   3.153095E-02   9.954331E-01   1.823474E+00
   10.0 -1.655545   6.664107E-02   6.687112E-02   9.955328E-01   7.378172E-03   5.931792E-02   9.982118E-01   1.823475E+00
   15.0 -1.649985   5.893463E-02  -3.937202E-02   9.974815E-01   4.474346E-02   3.163505E-03   9.989935E-01   1.823468E+00
   20.0 -1.644424   9.438724E-02   8.954839E-03   9.954935E-01   4.373834E-02   4.111869E-02   9.981965E-01   1.823471E+00
   25.0 -1.638864   8.772523E-02  -1.571131E-02   9.960214E-01   4.997705E-02   2.618427E-02   9.984071E-01   1.823477E+00
   30.0 -1.633303   8.614862E-02   3.403769E-02   9.957003E-01   2.988190E-02   5.046341E-02   9.982788E-01   1.823475E+00
   35.0 -1.627742   5.349357E-02  -2.855051E-02   9.981602E-01   3.781946E-02   6.459247E-03   9.992637E-01   1.823476E+00
   40.0 -1.622182   1.180252E-01   5.556131E-03   9.929950E-01   5.689428E-02   4.865184E-02   9.971941E-01   1.823475E+00
   45.0 -1.616621   5.793869E-02   9.300811E-03   9.982771E-01   2.536904E-02   2.710986E-02   9.993104E-01   1.823477E+00
   50.0 -1.611061   9.618742E-02  -9.375031E-03   9.953183E-01   5.175584E-02   3.265123E-02   9.981258E-01   1.823474E+00
   55.0 -1.605500   7.150070E-02   5.465753E-03   9.974260E-01   3.363974E-02   3.046133E-02   9.989696E-01   1.823477E+00
   60.0 -1.599939   9.705153E-02  -6.960307E-03   9.952551E-01   5.125100E-02   3.419547E-02   9.981001E-01   1.823476E+00
   65.0 -1.594379   7.076018E-02   1.234720E-02   9.974172E-01   3.060093E-02   3.361596E-02   9.989662E-01   1.823476E+00
   70.0 -1.588818   9.083149E-02  -1.606827E-02   9.957368E-01   5.167165E-02   2.721651E-02   9.982931E-01   1.823476E+00
   75.0 -1.583258   8.296116E-02   1.520706E-02   9.964371E-01   3.559508E-02   3.979430E-02   9.985736E-01   1.823477E+00
