# X=  0.180 I = 1025
    5.0 -1.661106   6.567408E-02  -6.030851E-02   9.960166E-01   5.625483E-02  -4.680112E-03   9.984054E-01   1.823475E+00
   10.0 -1.655545   1.129199E-01   8.134604E-03   9.935701E-01   5.333578E-02   4.794543E-02   9.974249E-01   1.823474E+00
   15.0 -1.649985   5.130195E-02   3.510509E-02   9.980662E-01   1.204639E-02   3.744432E-02   9.992260E-01   1.823477E+00
   20.0 -1.644424   4.006459E-02  -1.430330E-02   9.990949E-01   2.557659E-02   8.371457E-03   9.996378E-01   1.823476E+00
   25.0 -1.638864   7.810682E-02  -1.741787E-02   9.967928E-01   4.582310E-02   2.158771E-02   9.987162E-01   1.823475E+00
   30.0 -1.633303   7.552871E-02   1.331542E-02   9.970547E-01   3.261093E-02   3.595526E-02   9.988211E-01   1.823476E+00
   35.0 -1.627742   5.142940E-02   3.622441E-03   9.986704E-01   2.431427E-02   2.174315E-02   9.994678E-01   1.823477E+00
   40.0 -1.622182   6.684126E-02  -1.129937E-02   9.976997E-01   3.780998E-02   2.026637E-02   9.990794E-01   1.823476E+00
   45.0 -1.616621   7.147113E-02   4.106229E-03   9.974343E-01   3.415252E-02   2.977008E-02   9.989731E-01   1.823476E+00
   50.0 -1.611061   6.092156E-02   2.057748E-03   9.981407E-01   2.966890E-02   2.464585E-02   9.992558E-01   1.823476E+00
   55.0 -1.605500   6.448238E-02  -4.099256E-03   9.979106E-01   3.383746E-02   2.295005E-02   9.991637E-01   1.823476E+00
   60.0 -1.599939   6.912779E-02  -8.369786E-04   9.976076E-01   3.489695E-02   2.638666E-02   9.990425E-01   1.823476E+00
   65.0 -1.594379   6.468656E-02   2.819299E-03   9.979018E-01   3.125718E-02   2.648937E-02   9.991602E-01   1.823476E+00
   70.0 -1.588818   6.393587E-02  -3.203231E-03   9.979491E-01   3.321660E-02   2.318575E-02   9.991791E-01   1.823476E+00
   75.0 -1.583258   6.885533E-02  -5.969273E-04   9.976266E-01   3.466754E-02   2.640085E-02   9.990501E-01   1.823476E+00
   80.0 -1.577697   6.525331E-02   9.307371E-04   9.978685E-01   3.227293E-02   2.576500E-02   9.991469E-01   1.823476E+00
   85.0 -1.572136   6.593693E-02  -1.358628E-03   9.978230E-01   3.350265E-02   2.488572E-02   9.991287E-01   1.823476E+00
   90.0 -1.566576   6.704236E-02  -1.035595E-03   9.977498E-01   3.393047E-02   2.547681E-02   9.990994E-01   1.823476E+00
   95.0 -1.561015   6.724780E-02   2.264369E-04   9.977364E-01   3.354393E-02   2.618782E-02   9.990940E-01   1.823476E+00
  100.0 -1.555454   6.579536E-02  -7.040993E-04   9.978331E-01   3.317800E-02   2.515802E-02   9.991327E-01   1.823476E+00
  105.0 -1.549894   6.787176E-02  -1.153209E-03   9.976935E-01   3.439110E-02   2.574033E-02   9.990769E-01   1.823476E+00
  110.0 -1.544333   6.696497E-02   1.385752E-04   9.977555E-01   3.343647E-02   2.603396E-02   9.991017E-01   1.823476E+00
  115.0 -1.538773   6.723281E-02  -9.643807E-04   9.977370E-01   3.399817E-02   2.558644E-02   9.990943E-01   1.823476E+00
  120.0 -1.533212   6.752649E-02  -5.224415E-04   9.977175E-01   3.397373E-02   2.592159E-02   9.990864E-01   1.823476E+00
  125.0 -1.527651   6.785761E-02  -6.070030E-04   9.976950E-01   3.417222E-02   2.600798E-02   9.990774E-01   1.823476E+00
  130.0 -1.522091   6.750119E-02  -3.993839E-04   9.977193E-01   3.391336E-02   2.597330E-02   9.990872E-01   1.823476E+00
  135.0 -1.516530   6.816961E-02  -9.379677E-04   9.976735E-01   3.445666E-02   2.596372E-02   9.990688E-01   1.823476E+00
  140.0 -1.510970   6.807751E-02  -2.444928E-04   9.976802E-01   3.414167E-02   2.627475E-02   9.990715E-01   1.823476E+00
  145.0 -1.505409   6.822353E-02  -8.500432E-04   9.976699E-01   3.444955E-02   2.602864E-02   9.990674E-01   1.823476E+00
  150.0 -1.499848   6.847343E-02  -4.575167E-04   9.976530E-01   3.442237E-02   2.632209E-02   9.990606E-01   1.823476E+00
  155.0 -1.494288   6.861272E-02  -7.195624E-04   9.976433E-01   3.459369E-02   2.624517E-02   9.990567E-01   1.823476E+00
  160.0 -1.488727   6.869525E-02  -4.748910E-04   9.976377E-01   3.454010E-02   2.639961E-02   9.990545E-01   1.823476E+00
  165.0 -1.483167   6.895759E-02  -7.841867E-04   9.976194E-01   3.479131E-02   2.634689E-02   9.990472E-01   1.823476E+00
  170.0 -1.477606   6.906332E-02  -4.448895E-04   9.976123E-01   3.471264E-02   2.655768E-02   9.990443E-01   1.823476E+00
  175.0 -1.472045   6.921679E-02  -7.705736E-04   9.976015E-01   3.491572E-02   2.645444E-02   9.990400E-01   1.823476E+00
  180.0 -1.466485   6.941762E-02  -5.121927E-04   9.975877E-01   3.491602E-02   2.666174E-02   9.990345E-01   1.823476E+00
  185.0 -1.460924   6.955457E-02  -7.209604E-04   9.975780E-01   3.506551E-02   2.661056E-02   9.990306E-01   1.823476E+00
  190.0 -1.455363   6.971271E-02  -5.492946E-04   9.975671E-01   3.507806E-02   2.675789E-02   9.990262E-01   1.823476E+00
  195.0 -1.449803   6.990862E-02  -7.244962E-04   9.975533E-01   3.524404E-02   2.674641E-02   9.990207E-01   1.823476E+00
  200.0 -1.444242   7.003572E-02  -5.537701E-04   9.975445E-01   3.524143E-02   2.688121E-02   9.990172E-01   1.823476E+00
  205.0 -1.438682   7.023520E-02  -7.277358E-04   9.975303E-01   3.540870E-02   2.687174E-02   9.990115E-01   1.823476E+00
  210.0 -1.433121   7.037525E-02  -5.780991E-04   9.975206E-01   3.542075E-02   2.700103E-02   9.990076E-01   1.823476E+00
  215.0 -1.427560   7.057139E-02  -7.130112E-04   9.975066E-01   3.557122E-02   2.700980E-02   9.990020E-01   1.823476E+00
  220.0 -1.422000   7.070335E-02  -6.075028E-04   9.974973E-01   3.559633E-02   2.711387E-02   9.989983E-01   1.823476E+00
  225.0 -1.416439   7.092117E-02  -7.052590E-04   9.974818E-01   3.574324E-02   2.714966E-02   9.989921E-01   1.823476E+00
  230.0 -1.410879   7.103399E-02  -6.266961E-04   9.974738E-01   3.576923E-02   2.723281E-02   9.989889E-01   1.823476E+00
  235.0 -1.405318   7.126770E-02  -7.042734E-04   9.974571E-01   3.591626E-02   2.728487E-02   9.989822E-01   1.823476E+00
  240.0 -1.399757   7.137621E-02  -6.453693E-04   9.974494E-01   3.594771E-02   2.735652E-02   9.989791E-01   1.823476E+00
  245.0 -1.394197   7.161174E-02  -7.002957E-04   9.974325E-01   3.608687E-02   2.742062E-02   9.989723E-01   1.823476E+00
  250.0 -1.388636   7.172428E-02  -6.676809E-04   9.974244E-01   3.613054E-02   2.748069E-02   9.989691E-01   1.823476E+00
  255.0 -1.383076   7.195895E-02  -6.953857E-04   9.974075E-01   3.625871E-02   2.755807E-02   9.989623E-01   1.823476E+00
  260.0 -1.377515   7.207586E-02  -6.886483E-04   9.973991E-01   3.631460E-02   2.760690E-02   9.989590E-01   1.823476E+00
  265.0 -1.371954   7.230790E-02  -6.934998E-04   9.973823E-01   3.643260E-02   2.769469E-02   9.989522E-01   1.823476E+00
  270.0 -1.366394   7.243395E-02  -7.062640E-04   9.973731E-01   3.650062E-02   2.773732E-02   9.989486E-01   1.823476E+00
  275.0 -1.360833   7.265686E-02  -6.948910E-04   9.973569E-01   3.660776E-02   2.782969E-02   9.989421E-01   1.823476E+00
  280.0 -1.355272   7.279874E-02  -7.212446E-04   9.973465E-01   3.668898E-02   2.787167E-02   9.989379E-01   1.823476E+00
  285.0 -1.349712   7.300721E-02  -6.992907E-04   9.973313E-01   3.678479E-02   2.796372E-02   9.989318E-01   1.823476E+00
  290.0 -1.344151   7.316813E-02  -7.334288E-04   9.973195E-01   3.687855E-02   2.800922E-02   9.989271E-01   1.823476E+00
  295.0 -1.338591   7.336114E-02  -7.072564E-04   9.973053E-01   3.696499E-02   2.809736E-02   9.989214E-01   1.823476E+00
  300.0 -1.333030   7.354036E-02  -7.420638E-04   9.972921E-01   3.706818E-02   2.814965E-02   9.989161E-01   1.823476E+00
  305.0 -1.327469   7.372016E-02  -7.191312E-04   9.972788E-01   3.714926E-02   2.823104E-02   9.989108E-01   1.823476E+00
  310.0 -1.321909   7.391427E-02  -7.474726E-04   9.972645E-01   3.725738E-02   2.829235E-02   9.989051E-01   1.823476E+00
  315.0 -1.316348   7.408545E-02  -7.339279E-04   9.972518E-01   3.733780E-02   2.836569E-02   9.989000E-01   1.823476E+00
  320.0 -1.310788   7.428890E-02  -7.511776E-04   9.972366E-01   3.744630E-02   2.843619E-02   9.988939E-01   1.823476E+00
  325.0 -1.305227   7.445786E-02  -7.498066E-04   9.972240E-01   3.753032E-02   2.850259E-02   9.988889E-01   1.823476E+00
  330.0 -1.299666   7.466386E-02  -7.551666E-04   9.972086E-01   3.763549E-02   2.858003E-02   9.988827E-01   1.823476E+00
  335.0 -1.294106   7.483740E-02  -7.647987E-04   9.971956E-01   3.772607E-02   2.864270E-02   9.988775E-01   1.823476E+00
  340.0 -1.288545   7.503985E-02  -7.612677E-04   9.971804E-01   3.782601E-02   2.872321E-02   9.988714E-01   1.823476E+00
  345.0 -1.282985   7.522292E-02  -7.774072E-04   9.971666E-01   3.792389E-02   2.878634E-02   9.988659E-01   1.823476E+00
  350.0 -1.277424   7.541863E-02  -7.705201E-04   9.971518E-01   3.801916E-02   2.886591E-02   9.988599E-01   1.823476E+00
  355.0 -1.271863   7.561250E-02  -7.871340E-04   9.971371E-01   3.812262E-02   2.893300E-02   9.988541E-01   1.823476E+00
  360.0 -1.266303   7.580228E-02  -7.828183E-04   9.971227E-01   3.821593E-02   2.900898E-02   9.988483E-01   1.823476E+00
  365.0 -1.260742   7.600433E-02  -7.947788E-04   9.971073E-01   3.832168E-02   2.908160E-02   9.988421E-01   1.823476E+00
  370.0 -1.255181   7.619236E-02  -7.967809E-04   9.970929E-01   3.841656E-02   2.915373E-02   9.988364E-01   1.823476E+00
  375.0 -1.249621   7.639757E-02  -8.021078E-04   9.970772E-01   3.852132E-02   2.923090E-02   9.988301E-01   1.823476E+00
  380.0 -1.244060   7.658915E-02  -8.104985E-04   9.970625E-01   3.862045E-02   2.930123E-02   9.988242E-01   1.823476E+00
  385.0 -1.238500   7.679276E-02  -8.106605E-04   9.970469E-01   3.872241E-02   2.938035E-02   9.988179E-01   1.823476E+00
