# X=  0.036 I =  206
    5.0 -1.661106   1.737131E-01  -2.692671E-02   9.844287E-01   9.750149E-02   5.432251E-02   9.937517E-01   1.823475E+00
   10.0 -1.655545   1.987476E-02   5.851947E-02   9.980871E-01  -1.274669E-02   3.697016E-02   9.992350E-01   1.823474E+00
   15.0 -1.649985   1.247517E-01  -7.677096E-02   9.892103E-01   9.233755E-02   1.015234E-02   9.956761E-01   1.823468E+00
   20.0 -1.644424   8.765526E-02   7.225255E-02   9.935248E-01   1.578142E-02   7.020856E-02   9.974075E-01   1.823471E+00
   25.0 -1.638864   7.519722E-02  -5.678233E-02   9.955491E-01   5.965639E-02   7.851857E-04   9.982187E-01   1.823472E+00
   30.0 -1.633303   1.133627E-01   4.773717E-02   9.924056E-01   3.816517E-02   6.795937E-02   9.969579E-01   1.823474E+00
   35.0 -1.627742   5.818329E-02  -3.979297E-02   9.975129E-01   4.452980E-02   2.660993E-03   9.990045E-01   1.823476E+00
   40.0 -1.622182   1.331036E-01   2.854251E-02   9.906915E-01   5.550730E-02   6.607628E-02   9.962695E-01   1.823476E+00
   45.0 -1.616621   4.546420E-02  -1.198876E-02   9.988937E-01   2.738055E-02   1.162299E-02   9.995575E-01   1.823475E+00
   50.0 -1.611061   1.338590E-01  -1.353729E-03   9.909991E-01   6.751608E-02   5.140048E-02   9.963933E-01   1.823474E+00
   55.0 -1.605500   5.627390E-02   1.121459E-02   9.983525E-01   2.379466E-02   2.742091E-02   9.993407E-01   1.823476E+00
   60.0 -1.599939   1.211888E-01  -1.579085E-02   9.925040E-01   6.677841E-02   3.921161E-02   9.969970E-01   1.823475E+00
   65.0 -1.594379   6.900147E-02   2.026265E-02   9.974110E-01   2.665180E-02   3.689270E-02   9.989638E-01   1.823477E+00
   70.0 -1.588818   1.104582E-01  -2.255397E-02   9.936252E-01   6.402723E-02   3.163301E-02   9.974467E-01   1.823476E+00
   75.0 -1.583258   8.150458E-02   2.500964E-02   9.963595E-01   3.106325E-02   4.413347E-02   9.985426E-01   1.823477E+00
   80.0 -1.577697   9.866719E-02  -2.405328E-02   9.948299E-01   5.869897E-02   2.627996E-02   9.979298E-01   1.823476E+00
   85.0 -1.572136   9.327233E-02   2.299074E-02   9.953755E-01   3.773274E-02   4.770857E-02   9.981484E-01   1.823476E+00
   90.0 -1.566576   9.063343E-02  -1.972470E-02   9.956893E-01   5.299207E-02   2.531148E-02   9.982741E-01   1.823476E+00
   95.0 -1.561015   9.992205E-02   1.802523E-02   9.948323E-01   4.298752E-02   4.781715E-02   9.979307E-01   1.823476E+00
  100.0 -1.555454   8.688276E-02  -1.494657E-02   9.961068E-01   4.925834E-02   2.623904E-02   9.984415E-01   1.823476E+00
  105.0 -1.549894   1.038457E-01   1.343988E-02   9.945030E-01   4.673170E-02   4.705374E-02   9.977987E-01   1.823476E+00
  110.0 -1.544333   8.505984E-02  -1.028944E-02   9.963231E-01   4.653797E-02   2.785765E-02   9.985281E-01   1.823476E+00
  115.0 -1.538773   1.058070E-01   8.833711E-03   9.943478E-01   4.950231E-02   4.551437E-02   9.977366E-01   1.823476E+00
  120.0 -1.533212   8.535692E-02  -6.053330E-03   9.963324E-01   4.504285E-02   3.009158E-02   9.985319E-01   1.823476E+00
  125.0 -1.527651   1.059732E-01   5.287860E-03   9.943553E-01   5.096262E-02   4.380485E-02   9.977396E-01   1.823476E+00
  130.0 -1.522091   8.679520E-02  -3.194004E-03   9.962215E-01   4.465335E-02   3.208169E-02   9.984875E-01   1.823476E+00
  135.0 -1.516530   1.056187E-01   2.999183E-03   9.944026E-01   5.167395E-02   4.252120E-02   9.977586E-01   1.823476E+00
