# X=  0.108 I =  616
    5.0 -1.661106   1.102146E-01  -6.113815E-02   9.920255E-01   7.892468E-02   1.226370E-02   9.968051E-01   1.823474E+00
   10.0 -1.655545   1.039573E-01   5.066747E-02   9.932903E-01   3.232358E-02   6.574855E-02   9.973125E-01   1.823476E+00
   15.0 -1.649985   3.531220E-02   5.905960E-03   9.993580E-01   1.536957E-02   1.663368E-02   9.997435E-01   1.823474E+00
   20.0 -1.644424   7.184832E-02  -2.241956E-02   9.971630E-01   4.462974E-02   1.665384E-02   9.988647E-01   1.823474E+00
   25.0 -1.638864   9.450285E-02  -7.240622E-03   9.954993E-01   5.008302E-02   3.306114E-02   9.981977E-01   1.823478E+00
   30.0 -1.633303   7.638101E-02   2.672349E-02   9.967207E-01   2.783617E-02   4.299692E-02   9.986873E-01   1.823476E+00
   35.0 -1.627742   5.057834E-02  -1.314860E-02   9.986337E-01   3.038858E-02   1.302707E-02   9.994532E-01   1.823476E+00
   40.0 -1.622182   9.586262E-02  -8.739169E-03   9.953561E-01   5.134609E-02   3.284245E-02   9.981407E-01   1.823475E+00
   45.0 -1.616621   7.003833E-02   1.379402E-02   9.974494E-01   2.967874E-02   3.405897E-02   9.989790E-01   1.823477E+00
   50.0 -1.611061   7.258453E-02  -5.440312E-03   9.973474E-01   3.841189E-02   2.542838E-02   9.989383E-01   1.823476E+00
   55.0 -1.605500   7.433611E-02  -1.177531E-03   9.972330E-01   3.763489E-02   2.824126E-02   9.988923E-01   1.823477E+00
   60.0 -1.599939   8.226690E-02  -1.214270E-03   9.966099E-01   4.161852E-02   3.130853E-02   9.986429E-01   1.823476E+00
   65.0 -1.594379   6.990704E-02   6.884646E-03   9.975301E-01   3.229240E-02   3.055156E-02   9.990114E-01   1.823477E+00
   70.0 -1.588818   7.675915E-02  -9.176506E-03   9.970077E-01   4.195048E-02   2.518359E-02   9.988022E-01   1.823476E+00
   75.0 -1.583258   7.967413E-02   6.414463E-03   9.968006E-01   3.736145E-02   3.411540E-02   9.987192E-01   1.823476E+00
   80.0 -1.577697   7.274896E-02  -2.929351E-03   9.973464E-01   3.752021E-02   2.674785E-02   9.989378E-01   1.823477E+00
   85.0 -1.572136   7.856032E-02   1.481947E-03   9.969085E-01   3.871744E-02   3.121467E-02   9.987625E-01   1.823476E+00
   90.0 -1.566576   7.580221E-02  -2.404668E-03   9.971204E-01   3.884467E-02   2.819765E-02   9.988473E-01   1.823477E+00
   95.0 -1.561015   7.890126E-02   3.021919E-03   9.968781E-01   3.829073E-02   3.211758E-02   9.987503E-01   1.823476E+00
  100.0 -1.555454   7.407355E-02  -2.591930E-03   9.972498E-01   3.805218E-02   2.743170E-02   9.988991E-01   1.823477E+00
  105.0 -1.549894   8.101527E-02   1.051022E-03   9.967126E-01   4.011322E-02   3.195446E-02   9.986840E-01   1.823476E+00
  110.0 -1.544333   7.462423E-02  -8.929945E-05   9.972121E-01   3.735713E-02   2.889747E-02   9.988840E-01   1.823477E+00
  115.0 -1.538773   8.004501E-02  -3.441174E-04   9.967915E-01   4.016885E-02   3.087903E-02   9.987156E-01   1.823476E+00
  120.0 -1.533212   7.622129E-02   1.463956E-05   9.970914E-01   3.811602E-02   2.957066E-02   9.988356E-01   1.823477E+00
  125.0 -1.527651   8.010750E-02  -5.886997E-05   9.967865E-01   4.008947E-02   3.104600E-02   9.987136E-01   1.823476E+00
  130.0 -1.522091   7.646998E-02   1.184314E-04   9.970723E-01   3.820022E-02   2.971933E-02   9.988280E-01   1.823477E+00
  135.0 -1.516530   8.053490E-02  -6.182435E-04   9.967519E-01   4.052037E-02   3.093256E-02   9.986997E-01   1.823476E+00
  140.0 -1.510970   7.728820E-02   7.016465E-04   9.970089E-01   3.838348E-02   3.032934E-02   9.988026E-01   1.823477E+00
  145.0 -1.505409   8.031742E-02  -8.763295E-04   9.967693E-01   4.051164E-02   3.071884E-02   9.987067E-01   1.823476E+00
  150.0 -1.499848   7.823766E-02   6.156668E-04   9.969349E-01   3.889198E-02   3.065574E-02   9.987730E-01   1.823477E+00
  155.0 -1.494288   8.046066E-02  -6.753903E-04   9.967579E-01   4.050538E-02   3.087508E-02   9.987021E-01   1.823476E+00
  160.0 -1.488727   7.875805E-02   4.914395E-04   9.968940E-01   3.920060E-02   3.079609E-02   9.987566E-01   1.823477E+00
  165.0 -1.483167   8.080724E-02  -6.754244E-04   9.967299E-01   4.067885E-02   3.100994E-02   9.986909E-01   1.823476E+00
  170.0 -1.477606   7.933395E-02   5.247973E-04   9.968483E-01   3.947588E-02   3.103688E-02   9.987383E-01   1.823477E+00
  175.0 -1.472045   8.103322E-02  -6.580960E-04   9.967115E-01   4.078524E-02   3.110657E-02   9.986835E-01   1.823476E+00
  180.0 -1.466485   7.995477E-02   4.228668E-04   9.967988E-01   3.982612E-02   3.122749E-02   9.987185E-01   1.823476E+00
  185.0 -1.460924   8.133956E-02  -5.161324E-04   9.966867E-01   4.088348E-02   3.129680E-02   9.986736E-01   1.823476E+00
  190.0 -1.455363   8.045772E-02   2.827935E-04   9.967584E-01   4.013218E-02   3.135317E-02   9.987023E-01   1.823476E+00
  195.0 -1.449803   8.173974E-02  -4.119848E-04   9.966540E-01   4.104337E-02   3.150466E-02   9.986605E-01   1.823476E+00
  200.0 -1.444242   8.094048E-02   1.998413E-04   9.967193E-01   4.040597E-02   3.149957E-02   9.986866E-01   1.823476E+00
  205.0 -1.438682   8.212621E-02  -3.385052E-04   9.966222E-01   4.120830E-02   3.169185E-02   9.986478E-01   1.823476E+00
  210.0 -1.433121   8.145202E-02   1.117041E-04   9.966776E-01   4.069619E-02   3.165459E-02   9.986700E-01   1.823476E+00
  215.0 -1.427560   8.251205E-02  -2.431088E-04   9.965904E-01   4.136440E-02   3.188976E-02   9.986350E-01   1.823476E+00
  220.0 -1.422000   8.195554E-02   8.012279E-06   9.966364E-01   4.098843E-02   3.179872E-02   9.986534E-01   1.823476E+00
  225.0 -1.416439   8.292042E-02  -1.498997E-04   9.965565E-01   4.153263E-02   3.209535E-02   9.986214E-01   1.823476E+00
  230.0 -1.410879   8.245509E-02  -7.916312E-05   9.965952E-01   4.127228E-02   3.194958E-02   9.986369E-01   1.823476E+00
  235.0 -1.405318   8.332995E-02  -7.814587E-05   9.965224E-01   4.170977E-02   3.229068E-02   9.986078E-01   1.823476E+00
  240.0 -1.399757   8.297257E-02  -1.479187E-04   9.965522E-01   4.155796E-02   3.211664E-02   9.986197E-01   1.823476E+00
  245.0 -1.394197   8.372986E-02  -2.011983E-05   9.964889E-01   4.188742E-02   3.247540E-02   9.985943E-01   1.823476E+00
  250.0 -1.388636   8.350674E-02  -2.051782E-04   9.965076E-01   4.184754E-02   3.229597E-02   9.986018E-01   1.823476E+00
  255.0 -1.383076   8.412825E-02   2.437288E-05   9.964553E-01   4.206957E-02   3.265277E-02   9.985809E-01   1.823476E+00
  260.0 -1.377515   8.404940E-02  -2.445985E-04   9.964619E-01   4.213446E-02   3.248753E-02   9.985836E-01   1.823476E+00
  265.0 -1.371954   8.453103E-02   4.652142E-05   9.964212E-01   4.226258E-02   3.282068E-02   9.985672E-01   1.823476E+00
  270.0 -1.366394   8.459685E-02  -2.594624E-04   9.964156E-01   4.241424E-02   3.269326E-02   9.985650E-01   1.823476E+00
  275.0 -1.360833   8.494123E-02   4.315985E-05   9.963863E-01   4.246920E-02   3.297873E-02   9.985533E-01   1.823476E+00
  280.0 -1.355272   8.514480E-02  -2.495249E-04   9.963689E-01   4.268466E-02   3.291161E-02   9.985463E-01   1.823476E+00
  285.0 -1.349712   8.536621E-02   1.673275E-05   9.963500E-01   4.269218E-02   3.313101E-02   9.985387E-01   1.823476E+00
  290.0 -1.344151   8.568439E-02  -2.192309E-04   9.963227E-01   4.294300E-02   3.313689E-02   9.985278E-01   1.823476E+00
  295.0 -1.338591   8.581521E-02  -2.705831E-05   9.963114E-01   4.293392E-02   3.328396E-02   9.985233E-01   1.823476E+00
  300.0 -1.333030   8.620756E-02  -1.756878E-04   9.962776E-01   4.318798E-02   3.336243E-02   9.985097E-01   1.823476E+00
  305.0 -1.327469   8.629443E-02  -7.955994E-05   9.962701E-01   4.319416E-02   3.344434E-02   9.985067E-01   1.823476E+00
  310.0 -1.321909   8.671095E-02  -1.290812E-04   9.962339E-01   4.342188E-02   3.358180E-02   9.984922E-01   1.823476E+00
  315.0 -1.316348   8.680452E-02  -1.293076E-04   9.962257E-01   4.346880E-02   3.361813E-02   9.984889E-01   1.823476E+00
  320.0 -1.310788   8.719712E-02  -9.147890E-05   9.961914E-01   4.365065E-02   3.378998E-02   9.984752E-01   1.823476E+00
  325.0 -1.305227   8.734007E-02  -1.646541E-04   9.961789E-01   4.375060E-02   3.380905E-02   9.984702E-01   1.823476E+00
  330.0 -1.299666   8.767462E-02  -7.299109E-05   9.961495E-01   4.388250E-02   3.398522E-02   9.984584E-01   1.823476E+00
  335.0 -1.294106   8.789025E-02  -1.781045E-04   9.961305E-01   4.403123E-02   3.401664E-02   9.984508E-01   1.823476E+00
  340.0 -1.288545   8.815629E-02  -7.764829E-05   9.961070E-01   4.412542E-02   3.417053E-02   9.984414E-01   1.823476E+00
  345.0 -1.282985   8.844165E-02  -1.696981E-04   9.960817E-01   4.430399E-02   3.423566E-02   9.984312E-01   1.823476E+00
  350.0 -1.277424   8.865522E-02  -1.011467E-04   9.960627E-01   4.438430E-02   3.435315E-02   9.984236E-01   1.823476E+00
  355.0 -1.271863   8.898330E-02  -1.477171E-04   9.960335E-01   4.456661E-02   3.445768E-02   9.984119E-01   1.823476E+00
  360.0 -1.266303   8.917946E-02  -1.320684E-04   9.960159E-01   4.465873E-02   3.454194E-02   9.984049E-01   1.823476E+00
  365.0 -1.260742   8.951158E-02  -1.254684E-04   9.959862E-01   4.482243E-02   3.467464E-02   9.983930E-01   1.823476E+00
  370.0 -1.255181   8.972808E-02  -1.567633E-04   9.959667E-01   4.494296E-02   3.474335E-02   9.983851E-01   1.823476E+00
  375.0 -1.249621   9.003237E-02  -1.152757E-04   9.959392E-01   4.507919E-02   3.488267E-02   9.983741E-01   1.823476E+00
  380.0 -1.244060   9.029143E-02  -1.659140E-04   9.959158E-01   4.522853E-02   3.495829E-02   9.983647E-01   1.823476E+00
  385.0 -1.238500   9.055817E-02  -1.220030E-04   9.958915E-01   4.534502E-02   3.508420E-02   9.983550E-01   1.823476E+00
  390.0 -1.232939   9.085643E-02  -1.595745E-04   9.958644E-01   4.550892E-02   3.518164E-02   9.983442E-01   1.823476E+00
  395.0 -1.227378   9.110098E-02  -1.408889E-04   9.958420E-01   4.562409E-02   3.528629E-02   9.983352E-01   1.823476E+00
  400.0 -1.221818   9.141483E-02  -1.470939E-04   9.958133E-01   4.578362E-02   3.540550E-02   9.983237E-01   1.823476E+00
  405.0 -1.216257   9.166477E-02  -1.598764E-04   9.957903E-01   4.591371E-02   3.549652E-02   9.983145E-01   1.823476E+00
  410.0 -1.210697   9.196776E-02  -1.405666E-04   9.957624E-01   4.605791E-02   3.562428E-02   9.983033E-01   1.823476E+00
  415.0 -1.205136   9.224370E-02  -1.688224E-04   9.957368E-01   4.620702E-02   3.571770E-02   9.982931E-01   1.823476E+00
  420.0 -1.199575   9.252500E-02  -1.462616E-04   9.957107E-01   4.633909E-02   3.583863E-02   9.982826E-01   1.823476E+00
  425.0 -1.194015   9.282687E-02  -1.664387E-04   9.956826E-01   4.649806E-02   3.594622E-02   9.982713E-01   1.823476E+00
  430.0 -1.188454   9.309688E-02  -1.605092E-04   9.956574E-01   4.663093E-02   3.605444E-02   9.982612E-01   1.823476E+00
  435.0 -1.182894   9.340719E-02  -1.605010E-04   9.956284E-01   4.678629E-02   3.617541E-02   9.982496E-01   1.823476E+00
  440.0 -1.177333   9.368617E-02  -1.732936E-04   9.956021E-01   4.693093E-02   3.627778E-02   9.982391E-01   1.823476E+00
  445.0 -1.171772   9.398731E-02  -1.607957E-04   9.955738E-01   4.707685E-02   3.640144E-02   9.982277E-01   1.823476E+00
  450.0 -1.166212   9.428620E-02  -1.776542E-04   9.955455E-01   4.723304E-02   3.650954E-02   9.982164E-01   1.823476E+00
  455.0 -1.160651   9.457636E-02  -1.697886E-04   9.955180E-01   4.737526E-02   3.662661E-02   9.982054E-01   1.823476E+00
  460.0 -1.155090   9.488854E-02  -1.759416E-04   9.954883E-01   4.753395E-02   3.674525E-02   9.981935E-01   1.823476E+00
  465.0 -1.149530   9.518039E-02  -1.813006E-04   9.954604E-01   4.768215E-02   3.685638E-02   9.981823E-01   1.823476E+00
  470.0 -1.143969   9.549159E-02  -1.762004E-04   9.954306E-01   4.783599E-02   3.698028E-02   9.981704E-01   1.823476E+00
  475.0 -1.138409   9.579685E-02  -1.879325E-04   9.954013E-01   4.799338E-02   3.709346E-02   9.981586E-01   1.823476E+00
  480.0 -1.132848   9.610151E-02  -1.829818E-04   9.953719E-01   4.814401E-02   3.721475E-02   9.981468E-01   1.823476E+00
  485.0 -1.127287   9.641876E-02  -1.892366E-04   9.953412E-01   4.830528E-02   3.733535E-02   9.981345E-01   1.823476E+00
  490.0 -1.121727   9.672435E-02  -1.928401E-04   9.953116E-01   4.845969E-02   3.745274E-02   9.981226E-01   1.823476E+00
  495.0 -1.116166   9.704350E-02  -1.911243E-04   9.952805E-01   4.861882E-02   3.757808E-02   9.981102E-01   1.823476E+00
  500.0 -1.110606   9.735920E-02  -1.996313E-04   9.952497E-01   4.878020E-02   3.769697E-02   9.980978E-01   1.823476E+00
  505.0 -1.105045   9.767545E-02  -1.977577E-04   9.952187E-01   4.893783E-02   3.782127E-02   9.980854E-01   1.823476E+00
  510.0 -1.099484   9.800069E-02  -2.025802E-04   9.951867E-01   4.910256E-02   3.794574E-02   9.980726E-01   1.823476E+00
  515.0 -1.093924   9.831943E-02  -2.065637E-04   9.951553E-01   4.926370E-02   3.806809E-02   9.980600E-01   1.823476E+00
  520.0 -1.088363   9.864696E-02  -2.063081E-04   9.951229E-01   4.942761E-02   3.819600E-02   9.980470E-01   1.823476E+00
  525.0 -1.082803   9.897444E-02  -2.129264E-04   9.950903E-01   4.959416E-02   3.832046E-02   9.980340E-01   1.823476E+00
  530.0 -1.077242   9.930173E-02  -2.135385E-04   9.950577E-01   4.975829E-02   3.844785E-02   9.980209E-01   1.823476E+00
  535.0 -1.071681   9.963647E-02  -2.169922E-04   9.950243E-01   4.992725E-02   3.857674E-02   9.980075E-01   1.823476E+00
  540.0 -1.066121   9.996822E-02  -2.217010E-04   9.949910E-01   5.009520E-02   3.870384E-02   9.979942E-01   1.823476E+00
  545.0 -1.060560   1.003051E-01  -2.225023E-04   9.949571E-01   5.026420E-02   3.883489E-02   9.979806E-01   1.823476E+00
  550.0 -1.054999   1.006447E-01  -2.277972E-04   9.949228E-01   5.043633E-02   3.896479E-02   9.979668E-01   1.823476E+00
  555.0 -1.049439   1.009835E-01  -2.304301E-04   9.948885E-01   5.060702E-02   3.909570E-02   9.979531E-01   1.823476E+00
  560.0 -1.043878   1.013286E-01  -2.327919E-04   9.948534E-01   5.078074E-02   3.922920E-02   9.979390E-01   1.823476E+00
  565.0 -1.038318   1.016736E-01  -2.379558E-04   9.948182E-01   5.095551E-02   3.936127E-02   9.979249E-01   1.823476E+00
  570.0 -1.032757   1.020209E-01  -2.401182E-04   9.947826E-01   5.113030E-02   3.949577E-02   9.979106E-01   1.823476E+00
  575.0 -1.027196   1.023727E-01  -2.440258E-04   9.947465E-01   5.130795E-02   3.963111E-02   9.978962E-01   1.823476E+00
  580.0 -1.021636   1.027244E-01  -2.482642E-04   9.947102E-01   5.148572E-02   3.976629E-02   9.978816E-01   1.823476E+00
  585.0 -1.016075   1.030800E-01  -2.507471E-04   9.946734E-01   5.166481E-02   3.990390E-02   9.978669E-01   1.823476E+00
  590.0 -1.010515   1.034384E-01  -2.554369E-04   9.946362E-01   5.184611E-02   4.004147E-02   9.978520E-01   1.823476E+00
  595.0 -1.004954   1.037977E-01  -2.589986E-04   9.945988E-01   5.202745E-02   4.017999E-02   9.978370E-01   1.823476E+00
  600.0 -0.999393   1.041614E-01  -2.622896E-04   9.945607E-01   5.221086E-02   4.032034E-02   9.978217E-01   1.823476E+00
  605.0 -0.993833   1.045268E-01  -2.671527E-04   9.945224E-01   5.239576E-02   4.046060E-02   9.978063E-01   1.823476E+00
  610.0 -0.988272   1.048943E-01  -2.704525E-04   9.944837E-01   5.258108E-02   4.060245E-02   9.977908E-01   1.823476E+00
  615.0 -0.982712   1.052658E-01  -2.745535E-04   9.944445E-01   5.276875E-02   4.074550E-02   9.977751E-01   1.823476E+00
  620.0 -0.977151   1.056387E-01  -2.792188E-04   9.944049E-01   5.295733E-02   4.088881E-02   9.977592E-01   1.823476E+00
  625.0 -0.971590   1.060147E-01  -2.827317E-04   9.943649E-01   5.314699E-02   4.103389E-02   9.977432E-01   1.823476E+00
  630.0 -0.966030   1.063940E-01  -2.873428E-04   9.943244E-01   5.333878E-02   4.117976E-02   9.977270E-01   1.823476E+00
  635.0 -0.960469   1.067750E-01  -2.919493E-04   9.942835E-01   5.353140E-02   4.132629E-02   9.977106E-01   1.823476E+00
