# X=  0.000 I =    1
    5.0 -1.661106   1.925683E-01  -1.275497E-02   9.812055E-01   1.014497E-01   6.889791E-02   9.924519E-01   1.823484E+00
   10.0 -1.655545  -3.844568E-03   4.797394E-02   9.988416E-01  -2.051255E-02   2.250033E-02   9.995353E-01   1.823478E+00
   15.0 -1.649985   1.713186E-01  -8.798110E-02   9.812867E-01   1.202125E-01   2.290480E-02   9.924833E-01   1.823489E+00
   20.0 -1.644424   7.171501E-02   1.109007E-01   9.912444E-01  -7.250437E-03   8.339400E-02   9.964898E-01   1.823485E+00
   25.0 -1.638864   7.392453E-02  -8.848612E-02   9.933313E-01   7.137180E-02  -1.554452E-02   9.973304E-01   1.823477E+00
   30.0 -1.633303   1.325742E-01   6.110709E-02   9.892898E-01   4.256312E-02   8.220739E-02   9.957076E-01   1.823480E+00
   35.0 -1.627742   6.177408E-02  -4.482852E-02   9.970829E-01   4.828328E-02   1.539438E-03   9.988361E-01   1.823475E+00
   40.0 -1.622182   1.396756E-01   4.345555E-02   9.892448E-01   5.299132E-02   7.613900E-02   9.956920E-01   1.823478E+00
   45.0 -1.616621   4.210130E-02  -2.784868E-02   9.987245E-01   3.184602E-02   2.390791E-03   9.994938E-01   1.823474E+00
   50.0 -1.611061   1.577449E-01   9.223014E-03   9.874396E-01   7.537566E-02   6.609689E-02   9.949658E-01   1.823481E+00
   55.0 -1.605500   4.582247E-02   1.248541E-02   9.988708E-01   1.807586E-02   2.400051E-02   9.995522E-01   1.823475E+00
   60.0 -1.599939   1.389345E-01  -1.914610E-02   9.901178E-01   7.698712E-02   4.449387E-02   9.960427E-01   1.823477E+00
   65.0 -1.594379   6.779836E-02   2.534278E-02   9.973767E-01   2.407998E-02   3.896730E-02   9.989542E-01   1.823475E+00
   70.0 -1.588818   1.242453E-01  -2.460194E-02   9.919474E-01   7.173890E-02   3.600374E-02   9.967773E-01   1.823477E+00
   75.0 -1.583258   8.029970E-02   3.064324E-02   9.962995E-01   2.827464E-02   4.648470E-02   9.985219E-01   1.823476E+00
   80.0 -1.577697   1.118053E-01  -2.976484E-02   9.932851E-01   6.750625E-02   2.855570E-02   9.973132E-01   1.823477E+00
   85.0 -1.572136   9.598786E-02   3.226376E-02   9.948598E-01   3.549057E-02   5.341150E-02   9.979448E-01   1.823476E+00
   90.0 -1.566576   9.857897E-02  -2.617397E-02   9.947852E-01   5.947846E-02   2.518583E-02   9.979152E-01   1.823476E+00
   95.0 -1.561015   1.066755E-01   2.550348E-02   9.939672E-01   4.346231E-02   5.419933E-02   9.975873E-01   1.823476E+00
  100.0 -1.555454   9.318356E-02  -1.912370E-02   9.954650E-01   5.403607E-02   2.660604E-02   9.981894E-01   1.823475E+00
  105.0 -1.549894   1.112805E-01   1.970815E-02   9.935937E-01   4.801822E-02   5.309749E-02   9.974393E-01   1.823476E+00
