# X=  0.162 I =  923
    5.0 -1.661106   7.000710E-02  -6.142744E-02   9.956533E-01   5.886164E-02  -3.554315E-03   9.982598E-01   1.823475E+00
   10.0 -1.655545   1.144505E-01   1.221057E-02   9.933537E-01   5.251821E-02   5.058399E-02   9.973379E-01   1.823475E+00
   15.0 -1.649985   4.935415E-02   3.457503E-02   9.981830E-01   1.127836E-02   3.642263E-02   9.992728E-01   1.823477E+00
   20.0 -1.644424   4.224209E-02  -1.611780E-02   9.989775E-01   2.736900E-02   8.308820E-03   9.995908E-01   1.823476E+00
   25.0 -1.638864   8.076201E-02  -1.653871E-02   9.965964E-01   4.681119E-02   2.306026E-02   9.986375E-01   1.823476E+00
   30.0 -1.633303   7.606936E-02   1.493972E-02   9.969908E-01   3.225123E-02   3.697814E-02   9.987954E-01   1.823476E+00
   35.0 -1.627742   5.148799E-02   2.711925E-03   9.986703E-01   2.469637E-02   2.131049E-02   9.994678E-01   1.823477E+00
   40.0 -1.622182   6.943465E-02  -1.147637E-02   9.975206E-01   3.917640E-02   2.118570E-02   9.990076E-01   1.823476E+00
   45.0 -1.616621   7.234215E-02   5.303244E-03   9.973660E-01   3.412393E-02   3.070734E-02   9.989457E-01   1.823476E+00
   50.0 -1.611061   6.181608E-02   1.780408E-03   9.980863E-01   3.022378E-02   2.485451E-02   9.992340E-01   1.823477E+00
   55.0 -1.605500   6.591651E-02  -3.959128E-03   9.978176E-01   3.450054E-02   2.357725E-02   9.991265E-01   1.823476E+00
   60.0 -1.599939   7.057924E-02  -5.314486E-04   9.975063E-01   3.550456E-02   2.710356E-02   9.990018E-01   1.823476E+00
   65.0 -1.594379   6.561285E-02   3.271236E-03   9.978401E-01   3.154521E-02   2.707520E-02   9.991355E-01   1.823476E+00
   70.0 -1.588818   6.526000E-02  -3.437360E-03   9.978627E-01   3.396973E-02   2.358303E-02   9.991445E-01   1.823477E+00
   75.0 -1.583258   7.031106E-02  -2.331541E-05   9.975254E-01   3.517332E-02   2.725347E-02   9.990095E-01   1.823476E+00
   80.0 -1.577697   6.624683E-02   1.020496E-03   9.978031E-01   3.273504E-02   2.619583E-02   9.991206E-01   1.823477E+00
   85.0 -1.572136   6.735274E-02  -1.140450E-03   9.977289E-01   3.412627E-02   2.554491E-02   9.990909E-01   1.823476E+00
   90.0 -1.566576   6.826277E-02  -8.477668E-04   9.976673E-01   3.446810E-02   2.604493E-02   9.990663E-01   1.823476E+00
   95.0 -1.561015   6.857902E-02   5.523555E-04   9.976458E-01   3.408345E-02   2.686809E-02   9.990577E-01   1.823476E+00
  100.0 -1.555454   6.694155E-02  -5.945857E-04   9.977570E-01   3.370885E-02   2.565808E-02   9.991022E-01   1.823477E+00
  105.0 -1.549894   6.933146E-02  -8.865010E-04   9.975936E-01   3.501788E-02   2.644095E-02   9.990368E-01   1.823476E+00
  110.0 -1.544333   6.809991E-02   3.862769E-04   9.976787E-01   3.390810E-02   2.659880E-02   9.990709E-01   1.823476E+00
  115.0 -1.538773   6.862823E-02  -7.897124E-04   9.976423E-01   3.462847E-02   2.621601E-02   9.990563E-01   1.823476E+00
  120.0 -1.533212   6.875748E-02  -2.641015E-04   9.976337E-01   3.448932E-02   2.652912E-02   9.990528E-01   1.823476E+00
  125.0 -1.527651   6.922758E-02  -3.969714E-04   9.976011E-01   3.477608E-02   2.664539E-02   9.990398E-01   1.823476E+00
  130.0 -1.522091   6.873318E-02  -1.569788E-04   9.976354E-01   3.443562E-02   2.657324E-02   9.990535E-01   1.823476E+00
  135.0 -1.516530   6.956347E-02  -7.428185E-04   9.975776E-01   3.507825E-02   2.660298E-02   9.990304E-01   1.823476E+00
  140.0 -1.510970   6.933009E-02   3.032775E-05   9.975941E-01   3.466166E-02   2.689893E-02   9.990370E-01   1.823476E+00
  145.0 -1.505409   6.959747E-02  -6.705486E-04   9.975752E-01   3.506724E-02   2.665234E-02   9.990294E-01   1.823476E+00
  150.0 -1.499848   6.976723E-02  -1.847982E-04   9.975636E-01   3.496381E-02   2.696127E-02   9.990248E-01   1.823476E+00
  155.0 -1.494288   6.998063E-02  -5.230107E-04   9.975485E-01   3.520175E-02   2.687507E-02   9.990187E-01   1.823476E+00
  160.0 -1.488727   7.000296E-02  -2.126268E-04   9.975471E-01   3.509256E-02   2.703898E-02   9.990182E-01   1.823476E+00
  165.0 -1.483167   7.033712E-02  -5.820956E-04   9.975234E-01   3.540304E-02   2.698410E-02   9.990087E-01   1.823476E+00
  170.0 -1.477606   7.038476E-02  -1.790728E-04   9.975202E-01   3.527059E-02   2.720418E-02   9.990074E-01   1.823476E+00
  175.0 -1.472045   7.059952E-02  -5.671057E-04   9.975049E-01   3.552853E-02   2.709360E-02   9.990013E-01   1.823476E+00
  180.0 -1.466485   7.075891E-02  -2.483961E-04   9.974937E-01   3.548469E-02   2.731496E-02   9.989968E-01   1.823476E+00
  185.0 -1.460924   7.094213E-02  -5.081230E-04   9.974806E-01   3.567709E-02   2.725629E-02   9.989915E-01   1.823476E+00
  190.0 -1.455363   7.106762E-02  -2.914017E-04   9.974718E-01   3.565584E-02   2.741347E-02   9.989880E-01   1.823476E+00
  195.0 -1.449803   7.130716E-02  -5.036110E-04   9.974546E-01   3.585800E-02   2.740046E-02   9.989811E-01   1.823476E+00
  200.0 -1.444242   7.140195E-02  -2.979841E-04   9.974479E-01   3.582568E-02   2.754016E-02   9.989784E-01   1.823476E+00
  205.0 -1.438682   7.164401E-02  -5.016439E-04   9.974304E-01   3.602579E-02   2.753241E-02   9.989715E-01   1.823476E+00
  210.0 -1.433121   7.175490E-02  -3.238544E-04   9.974226E-01   3.601233E-02   2.766444E-02   9.989683E-01   1.823476E+00
  215.0 -1.427560   7.198950E-02  -4.805777E-04   9.974056E-01   3.619050E-02   2.767727E-02   9.989615E-01   1.823476E+00
