 # AA:        55012.996369532404     
 # FLEGG:     89803.391421253225     
 # AF0:     -6.22068574088730716E-002
 # CPAR:      600.01081710162225     
 # Diff:     8.55074003082074152E-002
 # TF:       2.01973268362782224E-007
 # H:         284.00000000000000     
 # GRAD:     0.10000000000000001     
 # HR:       3.00000000000000006E-003
 # LP:       0.19222222222221791     
 # TIME  LP  TMAB  TMDS  TMPC  TMZ
20969.1  1.00000000  0.96739586  0.00716624  0.96742240 -0.25329728
20969.2  1.00000000  0.96741752  0.00497094  0.96743029 -0.25326588
20969.3  1.00000000  0.96743648  0.00298482  0.96744108 -0.25322298
20969.4  1.00000000  0.96745355  0.00126742  0.96745438 -0.25317030
20969.5  1.00000000  0.96746970 -0.00013192  0.96746971 -0.25310983
20969.6  1.00000000  0.96748575 -0.00117568  0.96748646 -0.25304385
20969.7  1.00000000  0.96750228 -0.00183970  0.96750403 -0.25297469
20969.8  1.00000000  0.96751958 -0.00211302  0.96752189 -0.25290465
20969.9  1.00000000  0.96753743 -0.00199744  0.96753949 -0.25283601
20970.0  1.00000000  0.96755509 -0.00150725  0.96755626 -0.25277100
20970.1  1.00000000  0.96757142 -0.00066864  0.96757165 -0.25271165
20970.2  1.00000000  0.96758505  0.00048125  0.96758517 -0.25265979
20970.3  1.00000000  0.96759461  0.00189601  0.96759647 -0.25261690
20970.4  1.00000000  0.96759882  0.00352192  0.96760523 -0.25258416
20970.5  1.00000000  0.96759671  0.00529978  0.96761123 -0.25256243
20970.6  1.00000000  0.96758775  0.00716704  0.96761429 -0.25255217
20970.7  1.00000000  0.96757196  0.00905951  0.96761437 -0.25255350
20970.8  1.00000000  0.96754996  0.01091344  0.96761151 -0.25256610
20970.9  1.00000000  0.96752297  0.01266773  0.96760589 -0.25258928
20971.0  1.00000000  0.96749258  0.01426597  0.96759776 -0.25262202
20971.1  1.00000000  0.96746073  0.01565829  0.96758743 -0.25266299
20971.2  1.00000000  0.96742939  0.01680283  0.96757530 -0.25271062
20971.3  1.00000000  0.96740050  0.01766698  0.96756180 -0.25276312
20971.4  1.00000000  0.96737572  0.01822841  0.96754744 -0.25281859
20971.5  1.00000000  0.96735631  0.01847578  0.96753273 -0.25287503
20971.6  1.00000000  0.96734302  0.01840891  0.96751817 -0.25293050
20971.7  1.00000000  0.96733606  0.01803841  0.96750423 -0.25298313
20971.8  1.00000000  0.96733517  0.01738484  0.96749138 -0.25303123
20971.9  1.00000000  0.96733970  0.01647769  0.96748003 -0.25307326
20972.0  1.00000000  0.96734870  0.01535461  0.96747055 -0.25310795
20972.1  1.00000000  0.96736104  0.01405959  0.96746320 -0.25313435
20972.2  1.00000000  0.96737560  0.01264115  0.96745819 -0.25315178
20972.3  1.00000000  0.96739138  0.01115058  0.96745565 -0.25315993
20972.4  1.00000000  0.96740756  0.00964020  0.96745560 -0.25315876
20972.5  1.00000000  0.96742356  0.00816152  0.96745798 -0.25314860
20972.6  1.00000000  0.96743902  0.00676349  0.96746267 -0.25313005
20972.7  1.00000000  0.96745384  0.00549090  0.96746942 -0.25310398
20972.8  1.00000000  0.96746805  0.00438303  0.96747798 -0.25307148
20972.9  1.00000000  0.96748175  0.00347254  0.96748798 -0.25303381
20973.0  1.00000000  0.96749503  0.00278458  0.96749904 -0.25299238
20973.1  1.00000000  0.96750793  0.00233610  0.96751075 -0.25294871
20973.2  1.00000000  0.96752033  0.00213541  0.96752269 -0.25290429
20973.3  1.00000000  0.96753197  0.00218243  0.96753443 -0.25286063
20973.4  1.00000000  0.96754245  0.00246888  0.96754560 -0.25281917
20973.5  1.00000000  0.96755123  0.00297859  0.96755581 -0.25278124
20973.6  1.00000000  0.96755772  0.00368833  0.96756475 -0.25274803
20973.7  1.00000000  0.96756136  0.00456876  0.96757215 -0.25272051
20973.8  1.00000000  0.96756168  0.00558553  0.96757780 -0.25269948
20973.9  1.00000000  0.96755836  0.00670068  0.96758156 -0.25268545
20974.0  1.00000000  0.96755133  0.00787393  0.96758337 -0.25267873
20974.1  1.00000000  0.96754074  0.00906411  0.96758319 -0.25267935
20974.2  1.00000000  0.96752701  0.01023054  0.96758110 -0.25268710
20974.3  1.00000000  0.96751083  0.01133442  0.96757722 -0.25270152
20974.4  1.00000000  0.96749303  0.01234011  0.96757172 -0.25272196
20974.5  1.00000000  0.96747457  0.01321628  0.96756484 -0.25274754
20974.6  1.00000000  0.96745647  0.01393684  0.96755685 -0.25277727
20974.7  1.00000000  0.96743967  0.01448172  0.96754805 -0.25281002
20974.8  1.00000000  0.96742501  0.01483734  0.96753878 -0.25284458
20974.9  1.00000000  0.96741314  0.01499701  0.96752938 -0.25287972
20975.0  1.00000000  0.96740449  0.01496087  0.96752017 -0.25291423
20975.1  1.00000000  0.96739924  0.01473575  0.96751147 -0.25294696
20975.2  1.00000000  0.96739737  0.01433470  0.96750356 -0.25297684
20975.3  1.00000000  0.96739862  0.01377638  0.96749671 -0.25300293
20975.4  1.00000000  0.96740263  0.01308423  0.96749111 -0.25302448
20975.5  1.00000000  0.96740891  0.01228554  0.96748692 -0.25304088
20975.6  1.00000000  0.96741693  0.01141037  0.96748422 -0.25305175
20975.7  1.00000000  0.96742618  0.01049045  0.96748305 -0.25305688
20975.8  1.00000000  0.96743620  0.00955804  0.96748341 -0.25305627
20975.9  1.00000000  0.96744660  0.00864486  0.96748522 -0.25305013
20976.0  1.00000000  0.96745709  0.00778098  0.96748838 -0.25303884
20976.1  1.00000000  0.96746744  0.00699389  0.96749271 -0.25302292
20976.2  1.00000000  0.96747749  0.00630770  0.96749805 -0.25300305
20976.3  1.00000000  0.96748714  0.00574236  0.96750418 -0.25298001
20976.4  1.00000000  0.96749627  0.00531322  0.96751086 -0.25295467
20976.5  1.00000000  0.96750478  0.00503061  0.96751786 -0.25292794
20976.6  1.00000000  0.96751253  0.00489967  0.96752494 -0.25290074
20976.7  1.00000000  0.96751935  0.00492034  0.96753186 -0.25287399
20976.8  1.00000000  0.96752503  0.00508752  0.96753840 -0.25284857
20976.9  1.00000000  0.96752935  0.00539141  0.96754437 -0.25282527
20977.0  1.00000000  0.96753208  0.00581795  0.96754958 -0.25280482
20977.1  1.00000000  0.96753305  0.00634940  0.96755388 -0.25278781
20977.2  1.00000000  0.96753210  0.00696507  0.96755717 -0.25277471
20977.3  1.00000000  0.96752919  0.00764205  0.96755937 -0.25276583
20977.4  1.00000000  0.96752435  0.00835609  0.96756044 -0.25276137
20977.5  1.00000000  0.96751774  0.00908234  0.96756037 -0.25276135
20977.6  1.00000000  0.96750961  0.00979628  0.96755921 -0.25276565
20977.7  1.00000000  0.96750032  0.01047447  0.96755702 -0.25277401
20977.8  1.00000000  0.96749028  0.01109528  0.96755390 -0.25278604
20977.9  1.00000000  0.96747997  0.01163961  0.96754998 -0.25280123
20978.0  1.00000000  0.96746986  0.01209142  0.96754542 -0.25281900
20978.1  1.00000000  0.96746042  0.01243816  0.96754037 -0.25283868
20978.2  1.00000000  0.96745205  0.01267115  0.96753503 -0.25285956
20978.3  1.00000000  0.96744509  0.01278572  0.96752957 -0.25288091
20978.4  1.00000000  0.96743976  0.01278129  0.96752418 -0.25290200
20978.5  1.00000000  0.96743618  0.01266126  0.96751903 -0.25292213
20978.6  1.00000000  0.96743440  0.01243282  0.96751429 -0.25294066
20978.7  1.00000000  0.96743434  0.01210656  0.96751009 -0.25295701
20978.8  1.00000000  0.96743586  0.01169606  0.96750656 -0.25297069
20978.9  1.00000000  0.96743877  0.01121736  0.96750380 -0.25298132
20979.0  1.00000000  0.96744283  0.01068832  0.96750187 -0.25298863
20979.1  1.00000000  0.96744781  0.01012797  0.96750082 -0.25299248
20979.2  1.00000000  0.96745347  0.00955590  0.96750066 -0.25299282
20979.3  1.00000000  0.96745959  0.00899153  0.96750137 -0.25298974
20979.4  1.00000000  0.96746597  0.00845348  0.96750290 -0.25298344
20979.5  1.00000000  0.96747246  0.00795900  0.96750519 -0.25297422
20979.6  1.00000000  0.96747889  0.00752341  0.96750815 -0.25296247
20979.7  1.00000000  0.96748515  0.00715965  0.96751165 -0.25294864
20979.8  1.00000000  0.96749112  0.00687793  0.96751557 -0.25293326
20979.9  1.00000000  0.96749668  0.00668544  0.96751978 -0.25291686
20980.0  1.00000000  0.96750170  0.00658621  0.96752412 -0.25290004
20980.1  1.00000000  0.96750607  0.00658107  0.96752846 -0.25288335
20980.2  1.00000000  0.96750967  0.00666768  0.96753264 -0.25286736
20980.3  1.00000000  0.96751236  0.00684071  0.96753654 -0.25285257
20980.4  1.00000000  0.96751403  0.00709208  0.96754003 -0.25283945
20980.5  1.00000000  0.96751461  0.00741133  0.96754299 -0.25282839
20980.6  1.00000000  0.96751403  0.00778597  0.96754535 -0.25281972
20980.7  1.00000000  0.96751228  0.00820199  0.96754704 -0.25281365
20980.8  1.00000000  0.96750940  0.00864437  0.96754802 -0.25281034
20980.9  1.00000000  0.96750549  0.00909755  0.96754826 -0.25280981
20981.0  1.00000000  0.96750069  0.00954604  0.96754778 -0.25281202
20981.1  1.00000000  0.96749519  0.00997487  0.96754661 -0.25281682
20981.2  1.00000000  0.96748922  0.01037014  0.96754480 -0.25282399
20981.3  1.00000000  0.96748305  0.01071940  0.96754243 -0.25283322
20981.4  1.00000000  0.96747693  0.01101210  0.96753960 -0.25284415
20981.5  1.00000000  0.96747111  0.01123984  0.96753640 -0.25285635
20981.6  1.00000000  0.96746584  0.01139667  0.96753296 -0.25286940
20981.7  1.00000000  0.96746131  0.01147916  0.96752941 -0.25288282
20981.8  1.00000000  0.96745767  0.01148651  0.96752586 -0.25289614
20981.9  1.00000000  0.96745503  0.01142049  0.96752243 -0.25290892
20982.0  1.00000000  0.96745343  0.01128529  0.96751925 -0.25292075
20982.1  1.00000000  0.96745289  0.01108735  0.96751642 -0.25293123
20982.2  1.00000000  0.96745335  0.01083507  0.96751402 -0.25294006
20982.3  1.00000000  0.96745473  0.01053847  0.96751212 -0.25294699
20982.4  1.00000000  0.96745693  0.01020877  0.96751079 -0.25295182
20982.5  1.00000000  0.96745982  0.00985804  0.96751005 -0.25295446
20982.6  1.00000000  0.96746327  0.00949870  0.96750990 -0.25295488
20982.7  1.00000000  0.96746715  0.00914319  0.96751035 -0.25295312
20982.8  1.00000000  0.96747130  0.00880341  0.96751136 -0.25294930
20982.9  1.00000000  0.96747562  0.00849021  0.96751287 -0.25294362
20983.0  1.00000000  0.96747996  0.00821358  0.96751482 -0.25293631
20983.1  1.00000000  0.96748421  0.00798182  0.96751714 -0.25292768
20983.2  1.00000000  0.96748827  0.00780149  0.96751973 -0.25291804
20983.3  1.00000000  0.96749203  0.00767727  0.96752249 -0.25290775
20983.4  1.00000000  0.96749538  0.00761181  0.96752532 -0.25289718
20983.5  1.00000000  0.96749824  0.00760558  0.96752813 -0.25288669
20983.6  1.00000000  0.96750052  0.00765714  0.96753082 -0.25287664
20983.7  1.00000000  0.96750216  0.00776312  0.96753330 -0.25286734
20983.8  1.00000000  0.96750309  0.00791842  0.96753549 -0.25285910
20983.9  1.00000000  0.96750328  0.00811640  0.96753733 -0.25285215
20984.0  1.00000000  0.96750273  0.00834917  0.96753876 -0.25284671
20984.1  1.00000000  0.96750145  0.00860788  0.96753974 -0.25284290
20984.2  1.00000000  0.96749949  0.00888307  0.96754027 -0.25284081
20984.3  1.00000000  0.96749692  0.00916498  0.96754033 -0.25284047
20984.4  1.00000000  0.96749384  0.00944394  0.96753993 -0.25284183
20984.5  1.00000000  0.96749037  0.00971066  0.96753911 -0.25284480
20984.6  1.00000000  0.96748667  0.00995649  0.96753790 -0.25284923
20984.7  1.00000000  0.96748286  0.01017376  0.96753635 -0.25285493
20984.8  1.00000000  0.96747912  0.01035597  0.96753454 -0.25286168
20984.9  1.00000000  0.96747558  0.01049800  0.96753253 -0.25286921
20985.0  1.00000000  0.96747237  0.01059625  0.96753040 -0.25287725
20985.1  1.00000000  0.96746961  0.01064865  0.96752821 -0.25288552
20985.2  1.00000000  0.96746739  0.01065477  0.96752606 -0.25289372
20985.3  1.00000000  0.96746577  0.01061576  0.96752401 -0.25290159
20985.4  1.00000000  0.96746477  0.01053422  0.96752211 -0.25290887
20985.5  1.00000000  0.96746440  0.01041411  0.96752045 -0.25291533
20985.6  1.00000000  0.96746465  0.01026057  0.96751905 -0.25292078
20985.7  1.00000000  0.96746546  0.01007971  0.96751797 -0.25292507
20985.8  1.00000000  0.96746679  0.00987837  0.96751722 -0.25292809
20985.9  1.00000000  0.96746856  0.00966392  0.96751682 -0.25292977
20986.0  1.00000000  0.96747068  0.00944388  0.96751677 -0.25293010
20986.1  1.00000000  0.96747308  0.00922577  0.96751706 -0.25292910
20986.2  1.00000000  0.96747566  0.00901683  0.96751768 -0.25292686
20986.3  1.00000000  0.96747834  0.00882379  0.96751858 -0.25292347
20986.4  1.00000000  0.96748104  0.00865263  0.96751973 -0.25291908
20986.5  1.00000000  0.96748368  0.00850846  0.96752109 -0.25291388
20986.6  1.00000000  0.96748618  0.00839531  0.96752260 -0.25290805
20986.7  1.00000000  0.96748847  0.00831606  0.96752421 -0.25290181
20986.8  1.00000000  0.96749050  0.00827242  0.96752587 -0.25289538
20986.9  1.00000000  0.96749221  0.00826487  0.96752751 -0.25288897
20987.0  1.00000000  0.96749355  0.00829260  0.96752909 -0.25288281
20987.1  1.00000000  0.96749449  0.00835367  0.96753055 -0.25287708
